ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
"SONITU PHARMACEUTICALS, LLC",DOYLESTOWN,PA,UNITED STATES,1,"$300,000"
"SONOGENE, LLC",GLEN ELLYN,IL,UNITED STATES,1,"$356,959"
"SONOMEDICA, LLC",MC LEAN,VA,UNITED STATES,1,"$376,437"
"SOPHIC SYSTEMS ALLIANCE, INC.",EAST FALMOUTH,MA,UNITED STATES,1,"$749,113"
"SORRENTO THERAPEUTICS, INC.",SAN DIEGO,CA,UNITED STATES,1,"$300,000"
"SOURCE SIGNAL IMAGING, INC.",SAN DIEGO,CA,UNITED STATES,1,"$370,634"
SOUTH DAKOTA STATE UNIVERSITY,BROOKINGS,SD,UNITED STATES,6,"$1,349,515"
SOUTH FLORIDA VA FDN/RESEARCH/ EDUCATION,MIAMI,FL,UNITED STATES,1,"$532,191"
SOUTHEAST CANCER CONTROL CONSORTIUM,WINSTON-SALEM,NC,UNITED STATES,1,"$2,264,660"
SOUTHEAST TECHINVENTURES,DURHAM,NC,UNITED STATES,2,"$723,848"
SOUTHEASTERN LOUISIANA UNIVERSITY,HAMMOND,LA,UNITED STATES,1,"$195,195"
SOUTHERN CALIFORNIA INST FOR RES/EDUC,LONG BEACH,CA,UNITED STATES,5,"$957,230"
SOUTHERN ILLINOIS UNIV AT EDWARDSVILLE,EDWARDSVILLE,IL,UNITED STATES,3,"$307,164"
SOUTHERN ILLINOIS UNIVERSITY CARBONDALE,CARBONDALE,IL,UNITED STATES,7,"$2,049,928"
SOUTHERN ILLINOIS UNIVERSITY SCH OF MED,SPRINGFIELD,IL,UNITED STATES,24,"$7,998,216"
SOUTHERN MEDICAL UNIVERSITY,GUANGZHOU,,CHINA,1,"$108,000"
SOUTHERN METHODIST UNIVERSITY,DALLAS,TX,UNITED STATES,5,"$1,882,688"
SOUTHERN NEVADA CANCER RESEARCH FDN,LAS VEGAS,NV,UNITED STATES,1,"$649,759"
SOUTHERN RESEARCH INSTITUTE,BIRMINGHAM,AL,UNITED STATES,11,"$6,543,964"
SOUTHERN RESEARCH INSTITUTE,BIRMINGHAM,AL,UNITED STATES,5,"$7,964,135"
"SOUTHERN UNIVERSITY AT SHREVEPORT, LA",SHREVEPORT,LA,UNITED STATES,1,"$75,600"
SOUTHWEST FOUNDATION FOR BIOMEDICAL RES,SAN ANTONIO,TX,UNITED STATES,26,"$29,338,331"
SOUTHWEST RESEARCH INSTITUTE,SAN ANTONIO,TX,UNITED STATES,1,"$191,559"
"SOUTHWEST SCIENCES, INC.",SANTA FE,NM,UNITED STATES,2,"$475,162"
SOUTHWEST TEXAS STATE UNIVERSITY,SAN MARCOS,TX,UNITED STATES,3,"$724,475"
"SOYMEDS, INC.",DAVIDSON,NC,UNITED STATES,1,"$216,221"
SPACE HARDWARE OPTIMIZATION TECHNOLOGY,GREENVILLE,IN,UNITED STATES,1,"$199,992"
SPANISH NATIONAL CANCER CENTER,MADRID,,SPAIN,3,"$615,441"
SPARTANBURG REGIONAL MEDICAL CENTER,SPARTANBURG,SC,UNITED STATES,1,"$1,751,531"
SPAULDING REHABILITATION HOSPITAL,BOSTON,MA,UNITED STATES,3,"$1,675,235"
"SPECIAL SERVICE FOR GROUPS, INC.",LOS ANGELES,CA,UNITED STATES,1,"$50,000"
"SPECTROCON, LLC",MADISON,WI,UNITED STATES,1,"$639,098"
SPECTROS CORPORATION,Portola Valley,CA,UNITED STATES,3,"$2,019,989"
SPECTRUM HEALTH,GRAND RAPIDS,MI,UNITED STATES,1,"$1,358,665"
SPEECH TECHNOLOGY/APPLIED RESEARCH CORP.,BEDFORD,MA,UNITED STATES,2,"$441,115"
SPELMAN COLLEGE,ATLANTA,GA,UNITED STATES,4,"$1,446,034"
"SPRING BANK TECHNOLOGIES, INC.",MILFORD,MA,UNITED STATES,1,"$300,000"
SPRINGFIELD COLLEGE,SPRINGFIELD,MA,UNITED STATES,0,"$23,385"
SRI INTERNATIONAL,MENLO PARK,CA,UNITED STATES,14,"$20,385,472"
SRI INTERNATIONAL,MENLO PARK,CA,UNITED STATES,24,"$11,937,473"
ST. CHARLES PHARMACEUTICALS,New Orleans,LA,UNITED STATES,1,$1
"ST. FRANCIS HOSP/MED CTR (HARTFORD, CT)",HARTFORD,CT,UNITED STATES,2,"$594,125"
ST. JOHN'S MERCY MEDICAL CENTER,SAINT LOUIS,MO,UNITED STATES,1,"$333,918"
ST. JOHN'S UNIVERSITY,QUEENS,NY,UNITED STATES,2,"$490,500"
ST. JOSEPH'S HOSPITAL,ATLANTA,GA,UNITED STATES,1,"$499,999"
ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,PHOENIX,AZ,UNITED STATES,10,"$5,712,983"
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,MEMPHIS,TN,UNITED STATES,106,"$64,842,049"
ST. LUKE'S-ROOSEVELT INST FOR HLTH SCIS,NEW YORK,NY,UNITED STATES,15,"$8,834,347"
ST. MARY'S HOSPITAL NEWPORT,ISLE OF WIGHT,,UNITED KINGDOM,1,"$396,996"
ST. MARY'S UNIVERSITY,SAN ANTONIO,TX,UNITED STATES,1,"$262,346"
ST. MICHAEL'S HOSPITAL,TORONTO,ON,CANADA,1,"$324,000"
ST. NORBERT COLLEGE,DE PERE,WI,UNITED STATES,1,"$72,300"
ST. OLAF COLLEGE,NORTHFIELD,MN,UNITED STATES,2,"$371,035"
ST. VINCENT HOSPITAL,GREEN BAY,WI,UNITED STATES,1,"$642,591"
"STANDARD IMAGING, INC.",MIDDLETON,WI,UNITED STATES,1,"$225,820"
STANFORD UNIVERSITY,STANFORD,CA,UNITED STATES,4,"$7,540,834"
STANFORD UNIVERSITY,STANFORD,CA,UNITED STATES,773,"$339,893,354"
STARKS ASSOCIATES,BUFFALO,NY,UNITED STATES,4,"$3,037,509"
STATACORP LP,COLLEGE STATION,TX,UNITED STATES,1,"$99,921"
STATACORP LP,COLLEGE STATION,TX,UNITED STATES,1,"$374,900"
STATE COLLEGE OF OPTOMETRY,NEW YORK,NY,UNITED STATES,9,"$2,680,970"
"STATE OF THE ART, INC.",WASHINGTON,DC,UNITED STATES,1,"$327,345"
STATE UNIVERSITY NEW YORK BINGHAMTON,BINGHAMTON,NY,UNITED STATES,27,"$6,727,356"
STATE UNIVERSITY NEW YORK STONY BROOK,STONY BROOK,NY,UNITED STATES,158,"$57,009,820"
STATE UNIVERSITY OF NEW YORK AT ALBANY,ALBANY,NY,UNITED STATES,1,"$2,434"
STATE UNIVERSITY OF NEW YORK AT ALBANY,ALBANY,NY,UNITED STATES,25,"$7,355,585"
STATE UNIVERSITY OF NEW YORK AT BUFFALO,BUFFALO,NY,UNITED STATES,1,"$2,389,410"
STATE UNIVERSITY OF NEW YORK AT BUFFALO,BUFFALO,NY,UNITED STATES,141,"$46,566,439"
"STC BIOLOGICS, INC",CAMBRIDGE,MA,UNITED STATES,1,"$299,881"
STEELWORKER CHARITABLE/EDUCATIONAL ORG,PITTSBURGH,PA,UNITED STATES,2,"$3,608,465"
"STELLAR MICRO DEVICES, INC.",AUSTIN,TX,UNITED STATES,1,"$99,990"
STELLENBOSCH UNIVERSITY TYGERBERG CAMPUS,TYGERBERG,,SOUTH AFRICA,3,"$2,841,337"
"STEMINA BIOMARKER DISCOVERY, INC.",MADISON,WI,UNITED STATES,1,"$999,936"
"STEMSYNERGY THERAPEUTICS, INC.",BALA CYNWYD,PA,UNITED STATES,1,"$140,000"
"STEREOLOGY RESOURCE CENTER, INC.",CHESTER,MD,UNITED STATES,1,"$303,186"
"STERN MAGNETICS, LLC.",Billerica,MA,UNITED STATES,1,"$896,896"
"STERNBERG CONSULTING, LLC",BOSTON,MA,UNITED STATES,1,"$97,781"
STEVENS INSTITUTE OF TECHNOLOGY,HOBOKEN,NJ,UNITED STATES,2,"$285,368"
STEWART COMPUTATIONAL CHEMISTRY,COLORADO SPRINGS,CO,UNITED STATES,1,"$309,466"
STICHTING KATHOLIEKE UNIVERSITEIT,NIJMEGEN,,NETHERLANDS,1,"$206,944"
STOECKER & ASSOCIATES,ROLLA,MO,UNITED STATES,2,"$525,498"
STOELTING COMPANY,WOOD DALE,IL,UNITED STATES,1,"$578,871"
STONY BROOK BIOTECHNOLOGY,STONY BROOK,NY,UNITED STATES,1,"$178,894"
"STOTTLER HENKE ASSOCIATES, INC.",SAN MATEO,CA,UNITED STATES,1,"$394,249"
STOWERS INSTITUTE FOR MEDICAL RESEARCH,KANSAS CITY,MO,UNITED STATES,14,"$4,408,787"
STRANG CANCER PREVENTION CENTER,NEW YORK,NY,UNITED STATES,1,"$2,702,092"
STRATA VARIOUS,CULVER CITY,CA,UNITED STATES,2,"$602,482"
STRATATECH CORPORATION,MADISON,WI,UNITED STATES,5,"$2,483,768"
"STRATEGIC DRUG SOLUTIONS, INC.",CHINO HILLS,CA,UNITED STATES,1,"$249,490"
"STRATEGIC POLYMER SCIENCES, INC.",STATE COLLEGE,PA,UNITED STATES,3,"$809,548"
"STRETCHING CHARTS, INC.",TACOMA,WA,UNITED STATES,1,"$139,948"
SUN HEALTH RESEARCH INSTITUTE,SUN CITY,AZ,UNITED STATES,8,"$3,706,646"
SUN YAT-SEN UNIVERSITY,GUANGZHOU,,CHINA,1,"$50,760"
SUNNYBROOK & WOMEN'S COLL HLTH SCIS CTR,TORONTO,ON,CANADA,4,"$1,276,655"
SUNY DOWNSTATE MEDICAL CENTER,BROOKLYN,NY,UNITED STATES,52,"$26,870,460"
"SUREGENE, LLC",LOUISVILLE,KY,UNITED STATES,1,"$365,579"
SURGISENSE CORPORATION,Bethesda,MD,UNITED STATES,1,"$228,501"
"SWEDISH MEDICAL CENTER, FIRST HILL",SEATTLE,WA,UNITED STATES,4,"$1,694,873"
SWISS FEDERAL INST OF TECH (ETH ZURICH),ZURICH,,SWITZERLAND,4,"$846,665"
"SYMBION DISCOVERY, INC.",South Salt Lake,UT,UNITED STATES,1,"$268,332"
"SYMTREND, INC.",BELMONT,MA,UNITED STATES,1,"$249,297"
SYNABRIDGE CORPORATION,RARITAN,NJ,UNITED STATES,0,"$12,500"
"SYNEDGEN, INC.",CLAREMONT,CA,UNITED STATES,1,"$99,638"
"SYNERGENE THERAPEUTICS, INC.",WASHINGTON,DC,UNITED STATES,1,"$498,331"
"SYNERGY ENTERPRISES, INC.",SILVER SPRING,MD,UNITED STATES,3,"$2,656,919"
"SYNKERA TECHNOLOGIES, INC.",LONGMONT,CO,UNITED STATES,2,"$527,811"
"SYNTHASOME, INC.",SAN DIEGO,CA,UNITED STATES,2,"$689,238"
"SYNTHECON, INC.",HOUSTON,TX,UNITED STATES,1,"$411,899"
"SYNTHIA, LLC",Gualala,CA,UNITED STATES,1,"$107,722"
"SYNTOUCH, LLC",SOUTH PASADENA,CA,UNITED STATES,1,"$551,279"
"SYNTRIX BIOSYSTEMS, INC.",AUBURN,WA,UNITED STATES,3,"$1,715,241"
SYRACUSE UNIVERSITY,SYRACUSE,NY,UNITED STATES,17,"$3,047,915"
"SYSLOGIC, INC.",BROOKFIELD,WI,UNITED STATES,1,"$699,283"
"SYSTEMS MICRO TECHNOLOGIES, INC.",BERKELEY,CA,UNITED STATES,1,"$95,283"
SYSTEMS RESEARCH AND APPLICATION CORP.,FAIRFAX,VA,UNITED STATES,2,"$626,473"
TACOMA GENERAL HOSPITAL,TACOMA,WA,UNITED STATES,1,"$748,855"
TACTILE DISPLAY CORPORATION,FAYETTEVILLE,GA,UNITED STATES,1,"$348,745"
"TACTUS TECHNOLOGIES, INC.",GETZVILLE,NY,UNITED STATES,1,"$371,448"
"TAIGA BIOTECHNOLOGIES, INC.",AURORA,CO,UNITED STATES,3,"$983,850"
"TALARIA, INC.",SEATTLE,WA,UNITED STATES,1,"$364,862"
"TALARIA, INC.",SEATTLE,WA,UNITED STATES,4,"$1,393,046"
TALLADEGA COLLEGE,TALLADEGA,AL,UNITED STATES,1,"$28,277"
"TANGLEWOOD RESEARCH, INC.",GREENSBORO,NC,UNITED STATES,2,"$895,051"
"TARGESON, LLC",San Diego,CA,UNITED STATES,2,"$689,605"
"TARTIS, INC.",BUFFALO,NY,UNITED STATES,2,"$220,313"
TATA MEMORIAL HOSPITAL,MUMBAI,,INDIA,1,"$201,722"
"TDA RESEARCH, INC.",WHEAT RIDGE,CO,UNITED STATES,2,"$593,076"
TECH ASSISTANCE INST/INTELLECTUAL DISABL,Eugene,OR,UNITED STATES,2,"$961,702"
"TECHLAB, INC.",BLACKSBURG,VA,UNITED STATES,3,"$2,044,665"
"TECHNEST, INC.",BETHESDA,MD,UNITED STATES,2,"$789,894"
"TECHNICAL RESOURCES INTERNATIONAL, INC.",BETHESDA,MD,UNITED STATES,6,"$25,417,014"
TECHNION-ISRAEL INSTITUTE OF TECHNOLOGY,HAIFA,,ISRAEL,2,"$313,328"
"TECHNOVAX, INC.",TARRYTOWN,NY,UNITED STATES,1,"$971,080"
TEL AVIV UNIVERSITY,TEL AVIV,,ISRAEL,1,"$191,737"
TEL-AVIV SOURASKY MEDICAL CENTER,TEL AVIV,,ISRAEL,1,"$144,710"
"TELESAGE RESEARCH, INC.",CHAPEL HILL,NC,UNITED STATES,2,"$635,198"
"TELESAGE, INC.",CHAPEL HILL,NC,UNITED STATES,2,"$714,377"
TEMPLE UNIVERSITY,PHILADELPHIA,PA,UNITED STATES,1,"$518,392"
TEMPLE UNIVERSITY,PHILADELPHIA,PA,UNITED STATES,149,"$51,628,327"
TENNESSEE STATE UNIVERSITY,NASHVILLE,TN,UNITED STATES,2,"$345,418"
TENSEGRITY PROSTHETICS,LOUISVILLE,CO,UNITED STATES,0,"$76,550"
TERAPIO,AUSTIN,TX,UNITED STATES,1,"$278,253"
"TERPENOID THERAPEUTICS, INC.",Coralville,IA,UNITED STATES,2,"$655,414"
"TESLA LABORATORIES, INC.",ARLINGTON,VA,UNITED STATES,0,"$138,977"
TEXAS A&M INTERNATIONAL UNIVERSITY,LAREDO,TX,UNITED STATES,1,"$74,835"
TEXAS A&M UNIVERSITY,COLLEGE STATION,TX,UNITED STATES,2,"$469,635"
TEXAS A&M UNIVERSITY HEALTH SCIENCE CTR,COLLEGE STATION,TX,UNITED STATES,67,"$18,009,734"
TEXAS A&M UNIVERSITY SYSTEM,COLLEGE STATION,TX,UNITED STATES,62,"$20,762,945"
TEXAS A&M UNIVERSITY-CORPUS CHRISTI,CORPUS CHRISTI,TX,UNITED STATES,2,"$134,782"
TEXAS A&M UNIVERSITY-KINGSVILLE,KINGSVILLE,TX,UNITED STATES,3,"$687,974"
TEXAS AGRICULTURAL EXPERIMENT STATION,COLLEGE STATION,TX,UNITED STATES,13,"$2,978,465"
TEXAS CHRISTIAN UNIVERSITY,FORT WORTH,TX,UNITED STATES,3,"$1,893,050"
TEXAS ENGINEERING EXPERIMENT STATION,COLLEGE STATION,TX,UNITED STATES,13,"$4,179,577"
TEXAS HEART INSTITUTE,HOUSTON,TX,UNITED STATES,4,"$2,598,450"
TEXAS SOUTHERN UNIVERSITY,HOUSTON,TX,UNITED STATES,1,"$895,228"
TEXAS TECH UNIVERSITY,LUBBOCK,TX,UNITED STATES,5,"$1,074,766"
TEXAS TECH UNIVERSITY HEALTH SCIS CENTER,LUBBOCK,TX,UNITED STATES,27,"$7,263,071"
TEXAS WOMAN'S UNIVERSITY,DENTON,TX,UNITED STATES,2,"$242,701"
"TFC CONSULTANTS, INC.",EUGENE,OR,UNITED STATES,1,"$408,181"
THE MIND INSTITUTE,ALBUQUERQUE,NM,UNITED STATES,19,"$10,126,404"
"THERADEX SYSTEMS, INC.",PRINCETON,NJ,UNITED STATES,2,"$3,753,371"
"THERALOGICS, INC.",Chapel Hill,NC,UNITED STATES,1,"$420,475"
"THERAPEUTIC VISION, INC.",OMAHA,NE,UNITED STATES,1,"$614,547"
"THERASOURCE, LLC",ROSLYN,NY,UNITED STATES,4,"$1,544,794"
THERATARGET,SALT LAKE CITY,UT,UNITED STATES,1,"$100,000"
"THERIMUNEX PHARMACEUTICALS, INC",DOYLESTOWN,PA,UNITED STATES,1,"$292,061"
"THERMAL GRADIENT, INC.",PITTSFORD,NY,UNITED STATES,1,"$1,000,001"
"THERMALIN DIABETES, INC.",CLEVELAND,OH,UNITED STATES,2,"$815,726"
THERMOGENESIS CORPORATION,RANCHO CORDOVA,CA,UNITED STATES,1,"$261,839"
"THERON PHARMACEUTICALS, INC.",LOS ALTOS,CA,UNITED STATES,1,"$163,800"
THOMAS JEFFERSON UNIVERSITY,PHILADELPHIA,PA,UNITED STATES,155,"$54,047,096"
"THROMBODYNE, INC.",SALT LAKE CITY,UT,UNITED STATES,1,"$957,029"
"TIAX, LLC",LEXINGTON,MA,UNITED STATES,1,"$137,388"
"TISSUE GENETICS, INC.",AURORA,CO,UNITED STATES,2,"$471,410"
"TISSUETECH, INC.",MIAMI,FL,UNITED STATES,2,"$791,470"
"TITAN PHARMACEUTICALS, INC.",SOUTH SAN FRANCISCO,CA,UNITED STATES,1,"$300,000"
TMLIVERPOOL SCHOOL OF TROPICAL MEDICINE,LIVERPOOL,,UNITED KINGDOM,2,"$629,502"
TOLEDO COMMUNITY HOSPITAL ONCOLOGY PROG,TOLEDO,OH,UNITED STATES,1,"$787,658"
"TOPH BIOLOGICALS, INC.",DOYLESTOWN,PA,UNITED STATES,1,"$194,005"
"TOPICSEEK, LLC",IRVINE,CA,UNITED STATES,1,"$30,000"
TORONTO REHABILITATION INSTITUTE,TORONTO,ON,CANADA,1,"$262,141"
TORREY PINES INST FOR MOLECULAR STUDIES,San Diego,CA,UNITED STATES,9,"$2,651,131"
TOTAL CHILD HEALTH,BALTIMORE,MD,UNITED STATES,2,"$868,024"
TOUGALOO COLLEGE,TOUGALOO,MS,UNITED STATES,1,"$747,014"
TOUGALOO COLLEGE,TOUGALOO,MS,UNITED STATES,1,"$1,088,379"
"TOURETTE SYNDROME ASSOCIATION, INC",BAYSIDE,NY,UNITED STATES,1,"$982,718"
TOURO UNIVERSITY CALIFORNIA,VALLEJO,CA,UNITED STATES,4,"$1,530,409"
TOWSON STATE UNIVERSITY,TOWSON,MD,UNITED STATES,3,"$579,148"
TOYOTA TECHNOLOGICAL INSTITUTE / CHICAGO,CHICAGO,IL,UNITED STATES,1,"$268,555"
"TPL, INC.",ALBUQUERQUE,NM,UNITED STATES,1,"$767,986"
"TRANSCEND INNOVATION GROUP, LLC",CHICAGO,IL,UNITED STATES,1,"$100,000"
"TRANSCENDENT INTERNATIONAL, LLC",NEW YORK,NY,UNITED STATES,7,"$5,167,289"
"TRANSDERM, INC.",SANTA CRUZ,CA,UNITED STATES,1,"$340,859"
TRANSFUSION AND TRANSPLANTATION TECH,ATLANTA,GA,UNITED STATES,1,"$393,956"
TRANSLATIONAL GENOMICS RESEARCH INST,PHOENIX,AZ,UNITED STATES,12,"$5,357,937"
"TRANSLATIONAL SCIENCES, INC.",Memphis,TN,UNITED STATES,1,"$167,685"
"TRANSONIC SYSTEMS, INC.",ITHACA,NY,UNITED STATES,2,"$572,986"
"TRANSPOSAGEN BIOPHARMACEUTICALS, INC.",Lexington,KY,UNITED STATES,3,"$1,101,196"
"TRANSTIMULATION RESEARCH, INC.",OKLAHOMA CITY,OK,UNITED STATES,1,"$250,000"
"TREATMENT RESEARCH INSTITUTE, INC. (TRI)",PHILADELPHIA,PA,UNITED STATES,6,"$4,402,458"
"TREE STAR, INC.",ASHLAND,OR,UNITED STATES,1,"$449,663"
"TREVIGEN, INC.",GAITHERSBURG,MD,UNITED STATES,1,"$1,312,534"
TRIA BIOSCIENCE CORPORATION,SEATTLE,WA,UNITED STATES,2,"$616,224"
"TRIGEMINA, INC.",MOUNTAIN VIEW,CA,UNITED STATES,0,"$61,167"
"TRILINK BIOTECHNOLOGIES, INC.",SAN DIEGO,CA,UNITED STATES,1,"$361,415"
"TRIM-EDICINE, INC.",NORTH BRUNSWICK,NJ,UNITED STATES,1,"$300,000"
TRINITY COLLEGE,HARTFORD,CT,UNITED STATES,3,"$877,053"
"TROPHOGEN, INC.",ROCKVILLE,MD,UNITED STATES,1,"$829,058"
"TROY POLYMERS, INC.",TROY,MI,UNITED STATES,1,"$155,641"
"TRUDEAU INSTITUTE, INC.",SARANAC LAKE,NY,UNITED STATES,14,"$6,079,141"
"TSRL, INC.",ANN ARBOR,MI,UNITED STATES,2,"$494,511"
TUBA CITY REGIONAL HEALTH CARE CORP,TUBA CITY,AZ,UNITED STATES,0,"$58,646"
TUFTS HEALTH CARE INSTITUTE,BOSTON,MA,UNITED STATES,1,"$21,750"
TUFTS UNIVERSITY BOSTON,BOSTON,MA,UNITED STATES,127,"$47,449,058"
TUFTS UNIVERSITY MEDFORD,MEDFORD,MA,UNITED STATES,31,"$12,417,818"
TULANE UNIVERSITY OF LOUISIANA,NEW ORLEANS,LA,UNITED STATES,1,"$4,142,445"
TULANE UNIVERSITY OF LOUISIANA,NEW ORLEANS,LA,UNITED STATES,92,"$47,181,879"
"TUNITAS THERAPEUTICS, INC.",San Francisco,CA,UNITED STATES,2,"$472,386"
"TURNER CONSULTING GROUP, INC.",WASHINGTON,DC,UNITED STATES,1,"$490,000"
TUSKEGEE UNIVERSITY,TUSKEGEE,AL,UNITED STATES,6,"$7,550,244"
"TWIN LIGHTS BIOSCIENCE, INC.",CAMBRIDGE,MA,UNITED STATES,1,"$749,935"
TWIN STAR MEDICAL,St Paul,MN,UNITED STATES,2,"$1,383,569"
U OF L IMPERIAL COL OF SCI/TECHNLGY/MED,LONDON,,UNITED KINGDOM,4,"$1,178,845"
U OF L LONDON SCH/HYGIENE & TROPICAL MED,LONDON,,UNITED KINGDOM,3,"$1,252,873"
U OF L ST. GEORGE'S HOSPITAL MEDICAL SCH,LONDON,,UNITED KINGDOM,1,"$311,733"
U OF L UNIVERSITY COLLEGE LONDON,LONDON,,UNITED KINGDOM,6,"$3,993,539"
U.S. AGRICULTURAL RESEARCH CENTER,BELTSVILLE,MD,UNITED STATES,1,"$297,000"
U.S. AGRICULTURAL RESEARCH SERVICE,ALBANY,CA,UNITED STATES,2,"$462,561"
U.S. ARMY MEDICAL RESEARCH INST CHEM DEF,ABERDEEN PROVING GROUND,MD,UNITED STATES,1,"$2,206,282"
"U.S. DRUG TESTING LABORATORIES, INC.",DES PLAINES,IL,UNITED STATES,1,"$500,707"
U.S. NATIONAL INST/CHILD HLTH/HUMAN DEV,BETHESDA,MD,UNITED STATES,1,$1
U.S. NAVAL MEDICAL RES CENTER DETACHMENT,WASHINGTON,DC,UNITED STATES,1,"$402,240"
U.S. NAVAL RESEARCH LABORATORY,WASHINGTON,DC,UNITED STATES,1,"$748,258"
U.S. WALTER REED ARMY INST OF RESEARCH,SILVER SPRING,MD,UNITED STATES,1,"$264,600"
"UBIVAC, LLC",PORTLAND,OR,UNITED STATES,1,"$685,832"
"UKNZ INNOVATION PTY, LTD.",DURBAN,,SOUTH AFRICA,4,"$12,626,670"
UNIV HOSP & MEDICAL FACULTY HEIDELBERG,HEIDELBERG,,GERMANY,1,"$159,156"
UNIV OF MASSACHUSETTS MED SCH WORCESTER,WORCESTER,MA,UNITED STATES,340,"$152,339,447"
UNIV OF MASSACHUSETTS MED SCH WORCESTER,WORCESTER,MA,UNITED STATES,3,"$1,041,446"
UNIV OF MED/ DENT OF NJ-SCH/HLTH REL PRO,NEWARK,NJ,UNITED STATES,2,"$163,973"
UNIV OF MED/DENT NJ NEWARK,NEWARK,NJ,UNITED STATES,113,"$54,015,291"
UNIV OF MED/DENT NJ-R W JOHNSON MED SCH,PISCATAWAY,NJ,UNITED STATES,2,"$1,143,627"
UNIV OF MED/DENT NJ-R W JOHNSON MED SCH,PISCATAWAY,NJ,UNITED STATES,116,"$45,049,994"
UNIV OF MED/DENT NJ-SCH OF PUBLIC HEALTH,NEW BRUNSWICK,NJ,UNITED STATES,5,"$3,534,859"
UNIV OF MED/DENT NJ-SCH OSTEOPATHIC MED,STRATFORD,NJ,UNITED STATES,6,"$1,812,397"
UNIV OF MED/DENT OF NJ-NJ DENTAL SCHOOL,NEWARK,NJ,UNITED STATES,3,"$1,603,937"
UNIV/TEXAS BROWNSVILLE & SOUTHMOST COLL,BROWNSVILLE,TX,UNITED STATES,8,"$1,919,332"
"UNIVERSAL STABILIZATION TECHNOLOGIES,",SAN DIEGO,CA,UNITED STATES,1,"$511,814"
UNIVERSIDAD CENTRAL DEL CARIBE,BAYAMON,PR,UNITED STATES,9,"$6,044,418"
UNIVERSIDAD DEL ESTE,CAROLINA,PR,UNITED STATES,2,"$958,472"
UNIVERSIDAD METROPOLITANA,SAN JUAN,PR,UNITED STATES,1,"$190,071"
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MEXICO D.F.,,MEXICO,1,"$46,757"
UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,LIMA,,PERU,1,"$348,929"
UNIVERSIDAD PERUANA CAYETANO HEREDIA,LIMA,,PERU,1,"$499,996"
UNIVERSIDAD PERUANA CAYETANO HEREDIA,LIMA,,PERU,11,"$2,181,990"
UNIVERSIDADE FEDERAL DE MINAS GERAIS,BELO HORIZONTE,,BRAZIL,2,"$104,220"
UNIVERSITY DEL NORTE,BARRANQUILLA,,COLOMBIA,1,"$76,025"
"UNIVERSITY ENTERPRISES, INC.",SACRAMENTO,CA,UNITED STATES,1,"$106,919"
UNIVERSITY HEALTH NETWORK,TORONTO,ON,CANADA,1,"$148,576"
UNIVERSITY HEALTH NETWORK,TORONTO,ON,CANADA,11,"$4,120,405"
UNIVERSITY HOSP HEIDELBERG AT MANNHEIM,MANNHEIM,,GERMANY,1,"$900,000"
UNIVERSITY MEDICAL CENTER UTRECHT,UTRECHT,,NETHERLANDS,1,"$183,368"
UNIVERSITY OF AARHUS,AARHUS,,DENMARK,1,"$79,992"
UNIVERSITY OF ADELAIDE,ADELAIDE,,AUSTRALIA,1,"$262,222"
UNIVERSITY OF AKRON,AKRON,OH,UNITED STATES,4,"$1,414,820"
UNIVERSITY OF ALABAMA AT BIRMINGHAM,BIRMINGHAM,AL,UNITED STATES,16,"$21,057,832"
UNIVERSITY OF ALABAMA AT BIRMINGHAM,BIRMINGHAM,AL,UNITED STATES,470,"$201,285,749"
UNIVERSITY OF ALABAMA IN HUNTSVILLE,HUNTSVILLE,AL,UNITED STATES,1,"$441,296"
UNIVERSITY OF ALABAMA IN TUSCALOOSA,TUSCALOOSA,AL,UNITED STATES,11,"$3,411,844"
UNIVERSITY OF ALASKA ANCHORAGE,ANCHORAGE,AK,UNITED STATES,3,"$1,762,255"
UNIVERSITY OF ALASKA FAIRBANKS,FAIRBANKS,AK,UNITED STATES,8,"$9,265,098"
UNIVERSITY OF ALBERTA,EDMONTON,AB,CANADA,8,"$1,845,794"
UNIVERSITY OF ARIZONA,TUCSON,AZ,UNITED STATES,2,"$5,777,182"
UNIVERSITY OF ARIZONA,TUCSON,AZ,UNITED STATES,227,"$83,148,167"
UNIVERSITY OF ARKANSAS AT FAYETTEVILLE,FAYETTEVILLE,AR,UNITED STATES,12,"$3,088,536"
UNIVERSITY OF ARKANSAS MED SCIS LTL ROCK,LITTLE ROCK,AR,UNITED STATES,125,"$53,326,045"
UNIVERSITY OF AUCKLAND,AUCKLAND,,NEW ZEALAND,1,"$461,826"
UNIVERSITY OF BASEL,BASEL,,SWITZERLAND,1,"$203,486"
UNIVERSITY OF BATH,BATH,,UNITED KINGDOM,2,"$550,302"
UNIVERSITY OF BERN,BERN,,SWITZERLAND,2,"$2,282,152"
UNIVERSITY OF BORDEAUX II,BORDEAUX,,FRANCE,1,"$1,448,541"
UNIVERSITY OF BOTSWANA,GABORONE,,BOTSWANA,1,"$468,365"
UNIVERSITY OF BRISTOL,BRISTOL,,UNITED KINGDOM,2,"$982,720"
