ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
"COMPLEGEN, INC.",SEATTLE,WA,UNITED STATES,1,"$354,754"
"COMPOUND FOCUS, INC.",SOUTH SAN FRANCISCO,CA,UNITED STATES,3,"$6,495,489"
"CONCORDANCE HEALTH SOLUTIONS, LLC",WEST LAFAYETTE,IN,UNITED STATES,1,"$534,749"
CONCORDIA UNIVERSITY WISCONSIN,MEQUON,WI,UNITED STATES,1,"$382,660"
"CONDAX, LLC",ROCKVILLE CENTRE,NY,UNITED STATES,1,"$121,514"
"CONFOMETRX, INC.",PALO ALTO,CA,UNITED STATES,1,"$333,000"
CONNECTICUT CHILDREN'S MEDICAL CENTER,HARTFORD,CT,UNITED STATES,3,"$2,932,594"
CONNECTICUT STATE DEPT OF PUBLIC HEALTH,HARTFORD,CT,UNITED STATES,2,"$2,136,662"
"CONSERVOCARE, LLC",Atlanta,GA,UNITED STATES,1,"$125,374"
"CONVERGE BIOTECH, INC.",MIAMI,FL,UNITED STATES,1,"$447,623"
"CONVERGENCE MEDICAL DEVICES, INC.",Woburn,MA,UNITED STATES,3,"$761,438"
CONVERSION ENERGY ENTERPRISES,SPRING VALLEY,NY,UNITED STATES,1,"$326,706"
"COORDINATED PROGRAM DEVELOPMENT, LLC",FLEMINGTON,NJ,UNITED STATES,1,"$744,075"
"COPLEX THERAPEUTICS, LLC",LOUISVILLE,KY,UNITED STATES,1,"$99,973"
CORAMED TECHNOLOGIES,NILES,IL,UNITED STATES,1,"$968,613"
"CORENGI, INC.",SEATTLE,WA,UNITED STATES,1,"$137,900"
CORIELL INSTITUTE FOR MEDICAL RESEARCH,CAMDEN,NJ,UNITED STATES,3,"$9,973,638"
"CORINNOVA, INC.",Houston,TX,UNITED STATES,1,"$148,233"
CORIXA CORPORATION,HAMILTON,MT,UNITED STATES,1,"$1,078,434"
CORNELIA DE LANGE SYNDROME FOUNDATION,AVON,CT,UNITED STATES,1,"$9,000"
CORNELL UNIVERSITY ITHACA,ITHACA,NY,UNITED STATES,197,"$66,116,907"
"CORNERSTONE SYSTEMS NORTHWEST, INC.",LYNDEN,WA,UNITED STATES,2,"$285,984"
"CORSOLUTIONS, LLC",GROTON,NY,UNITED STATES,1,"$400,000"
"COVALENT BIOSCIENCE, INC.",HOUSTON,TX,UNITED STATES,1,"$300,000"
"CPM SYSTEMS, INC.",LOS ANGELES,CA,UNITED STATES,2,"$586,021"
"CREARE, INC.",HANOVER,NH,UNITED STATES,3,"$553,180"
"CREATIVE ACTION, LLC",AKRON,OH,UNITED STATES,1,"$307,079"
CREIGHTON UNIVERSITY,OMAHA,NE,UNITED STATES,24,"$8,674,768"
"CRESTONE, INC.",AURORA,CO,UNITED STATES,1,"$1,000,000"
"CRINETICS PHARMACEUTICALS, INC.",Leucadia,CA,UNITED STATES,1,"$296,283"
"CRUCELL HOLLAND, BV",LEIDEN,,NETHERLANDS,1,"$8,118,206"
"CRYSTAL BIOSCIENCE, INC.",EMERYVILLE,CA,UNITED STATES,2,"$1,224,755"
"CSR, INC.",ARLINGTON,VA,UNITED STATES,1,"$1,205,017"
CTR FOR MOLECULAR MEDICINE/IMMUNOLOGY,Morris Plains,NJ,UNITED STATES,1,"$264,079"
"CUBRC, INC.",BUFFALO,NY,UNITED STATES,2,"$6,103,574"
"CUMBERLAND PHARMACEUTICALS, INC.",NASHVILLE,TN,UNITED STATES,1,"$246,084"
CUNY GRADUATE SCH AND UNIV CTR,NEW YORK,NY,UNITED STATES,4,"$125,558"
"CUSTOMKYNETICS, INC.",VERSAILLES,KY,UNITED STATES,2,"$963,001"
CUYAHOGA COMMUNITY COLLEGE,CLEVELAND,OH,UNITED STATES,1,"$201,082"
"CVUS CLINICAL TRIALS, LLC",SALT LAKE CITY,UT,UNITED STATES,1,"$665,659"
"CYLERUS, INC.",BEAVERTON,OR,UNITED STATES,1,"$224,765"
"CYNVENIO BIOSYSTEMS, INC.",Westlake Village,CA,UNITED STATES,1,"$693,881"
"CYTEL, INC",CAMBRIDGE,MA,UNITED STATES,2,"$1,231,981"
CYTEX THERAPEUTICS INC.,DURHAM,NC,UNITED STATES,1,"$299,327"
"CYTOBANK, INC.",MOUNTAIN VIEW,CA,UNITED STATES,1,"$268,481"
"CYTOCURE, LLC",BEVERLY,MA,UNITED STATES,1,"$300,000"
"CYTODESIGN, INC.",Palo Alto,CA,UNITED STATES,1,"$97,919"
"CYTOGRAFT TISSUE ENGINEERING, INC.",NOVATO,CA,UNITED STATES,1,"$705,170"
"CYTOKINETICS, INC.",SOUTH SAN FRANCISCO,CA,UNITED STATES,1,"$530,523"
CYTONICS CORPORATION,JUPITER,FL,UNITED STATES,1,"$719,440"
CYTOPTICS CORPORATION,SAN DIEGO,CA,UNITED STATES,1,"$515,060"
"CYTOVERA, INC.",Worcester,MA,UNITED STATES,1,"$150,000"
"DAEDALUS INNOVATIONS, LLC",Aston,PA,UNITED STATES,1,"$157,019"
DAHL NATURAL,TUALATIN,OR,UNITED STATES,1,"$499,611"
DALHOUSIE UNIVERSITY,"HALIFAX, NOVA SCOTIA",NS,CANADA,1,"$193,990"
DANA-FARBER CANCER INSTITUTE,BOSTON,MA,UNITED STATES,213,"$124,380,684"
DARTMOUTH COLLEGE,HANOVER,NH,UNITED STATES,173,"$80,643,304"
"DATA NUMERICA INSTITUTE, INC.",BELLEVUE,WA,UNITED STATES,1,"$198,601"
DAVIDSON COLLEGE,DAVIDSON,NC,UNITED STATES,5,"$1,376,572"
DAYSTAR RESEARCH,OWINGS MILLS,MD,UNITED STATES,2,"$158,630"
DAYTON CLINICAL ONCOLOGY PROGRAM,DAYTON,OH,UNITED STATES,1,"$1,013,114"
DAYTOP VILLAGE,NEW YORK,NY,UNITED STATES,1,"$40,000"
DE PAUL UNIVERSITY,CHICAGO,IL,UNITED STATES,7,"$1,516,440"
DECATUR MEMORIAL HOSPITAL,DECATUR,IL,UNITED STATES,1,"$1,361,380"
"DECODE GENETICS, EHF",REYKJAVIK,,ICELAND,2,"$1,507,823"
"DEEPSEMAPHORE, LLC",POCATELLO,ID,UNITED STATES,1,"$99,980"
DELAWARE STATE UNIVERSITY,DOVER,DE,UNITED STATES,5,"$4,170,154"
"DELPHINUS MEDICAL TECHNOLOGIES, INC.",PLYMOUTH,MI,UNITED STATES,2,"$246,712"
"DELPOR, INC.",San Francisco,CA,UNITED STATES,1,"$344,211"
DENVER HEALTH AND HOSPITAL AUTHORITY,DENVER,CO,UNITED STATES,6,"$1,508,039"
DENVER RESEARCH INSTITUTE,DENVER,CO,UNITED STATES,1,"$348,153"
DES MOINES UNIV OSTEOPATHIC MEDICAL CTR,DES MOINES,IA,UNITED STATES,1,"$361,537"
"DESCHUTES RESEARCH, INC.",EUGENE,OR,UNITED STATES,1,"$447,639"
"DESIGNMEDIX, INC.",PORTLAND,OR,UNITED STATES,2,"$402,614"
DESMOND TUTU HIV FOUNDATION,CAPE TOWN,,SOUTH AFRICA,1,"$1,038,289"
"DETECTOGEN, INC.",North Grafton,MA,UNITED STATES,1,"$300,000"
DETON CORPORATION,PASADENA,CA,UNITED STATES,1,"$300,000"
"DETROIT R & D, INC.",DETROIT,MI,UNITED STATES,1,"$152,936"
DIABETES RESEARCH INSTITUTE,MUNICH,,GERMANY,1,"$321,319"
"DIABETOMICS, LLC",BEAVERTON,OR,UNITED STATES,1,"$291,375"
"DIACARTA, LLC",Foster City,CA,UNITED STATES,1,"$297,846"
"DIAGNOSOFT, INC.",PALO ALTO,CA,UNITED STATES,1,"$161,279"
"DIAGNOSTIC PHOTONICS, INC.",CHICAGO,IL,UNITED STATES,2,"$497,401"
"DIAGNOSTICS FOR THE REAL WORLD, LTD",SUNNYVALE,CA,UNITED STATES,1,"$276,127"
DIASSESS,BERKELEY,CA,UNITED STATES,1,"$148,880"
"DIFFINITY GENOMICS, INC.",WEST HENRIETTA,NY,UNITED STATES,2,"$703,454"
"DIGITAL PROTEOMICS, LLC",SAN DIEGO,CA,UNITED STATES,1,"$241,392"
"DIGITAL SCIENCE TECHNOLOGIES, LLC",WASHINGTON CROSSING,PA,UNITED STATES,1,"$324,841"
DILLARD UNIVERSITY,NEW ORLEANS,LA,UNITED STATES,3,"$7,400,972"
"DIMAGI, INC.",CHARLESTOWN,MA,UNITED STATES,1,"$247,729"
"DIRECT ELECTRON, LP",SAN DIEGO,CA,UNITED STATES,1,"$1,341,508"
"DISCOVERY GENOMICS, INC.",MINNEAPOLIS,MN,UNITED STATES,1,"$570,317"
"DISCOVERY LABORATORIES, INC.",WARRINGTON,PA,UNITED STATES,1,"$300,000"
"DISCOVERYBIOMED, LLC",BIRMINGHAM,AL,UNITED STATES,2,"$873,256"
"DMETRIX, INC.",TUCSON,AZ,UNITED STATES,1,"$795,074"
"DM-STAT, INC.",MALDEN,MA,UNITED STATES,1,"$1,030,248"
"DMX, INC.",West Chester,PA,UNITED STATES,1,"$298,738"
DNA MEDICINE INSTITUTE,Cambridge,MA,UNITED STATES,1,"$486,288"
"DNA SOFTWARE, INC.",ANN ARBOR,MI,UNITED STATES,3,"$903,795"
"DNASTAR, INC.",MADISON,WI,UNITED STATES,2,"$306,708"
DOHENY EYE INSTITUTE,LOS ANGELES,CA,UNITED STATES,2,"$1,099,019"
DOMINICAN UNIVERSITY,SAN RAFAEL,CA,UNITED STATES,1,"$52,993"
DONALD DANFORTH PLANT SCIENCE CENTER,ST. LOUIS,MO,UNITED STATES,3,"$961,418"
DORDT COLLEGE,SIOUX CENTER,IA,UNITED STATES,1,"$391,596"
"DORMATARG, INC.",OKLAHOMA CITY,OK,UNITED STATES,2,"$1,168,615"
DOSE SAFETY COMPANY,REDMOND,WA,UNITED STATES,1,"$403,496"
"DOSECUE, LLC",PHILADELPHIA,PA,UNITED STATES,1,"$145,825"
"DOTY SCIENTIFIC, INC.",COLUMBIA,SC,UNITED STATES,1,"$565,996"
DOUBLE S INSTRUCTIONAL SYSTEMS,EUGENE,OR,UNITED STATES,1,"$200,538"
DOWLING COLLEGE,OAKDALE,NY,UNITED STATES,1,"$107,653"
DR RAM MANOHAR LOHIA HOSPITAL,NEW DELHI,,INDIA,1,"$53,106"
DRAKE UNIVERSITY,DES MOINES,IA,UNITED STATES,1,"$387,743"
DREXEL UNIVERSITY,PHILADELPHIA,PA,UNITED STATES,81,"$31,455,838"
DRUGS FOR NEGLECTED DISEASES INITIATIVE,GENEVA,,SWITZERLAND,1,"$346,192"
"DRVISION TECHNOLOGIES, LLC",BELLEVUE,WA,UNITED STATES,1,"$987,686"
DUKE UNIVERSITY,DURHAM,NC,UNITED STATES,798,"$355,648,391"
"DUOPHOS, LLC",FRIENDSWOOD,TX,UNITED STATES,1,"$148,357"
DUQUESNE UNIVERSITY,PITTSBURGH,PA,UNITED STATES,6,"$1,612,585"
"DVX, LLC",Princeton,NJ,UNITED STATES,2,"$963,070"
"DXRAY, INC.",NORTHRIDGE,CA,UNITED STATES,1,"$807,932"
"DYNAMIC CLINICAL SYSTEMS, INC.",HANOVER,NH,UNITED STATES,1,"$149,512"
"DYNAMIC CONNECTIONS, LLC",SAN DIEGO,CA,UNITED STATES,1,"$695,127"
DYNAVAX TECHNOLOGIES CORPORATION,BERKELEY,CA,UNITED STATES,4,"$3,140,568"
"DYNPORT VACCINE COMPANY, LLC",FREDERICK,MD,UNITED STATES,3,"$4,679,737"
DYSTONIA MEDICAL RESEARCH FOUNDATION,CHICAGO,IL,UNITED STATES,1,"$20,000"
EAST CAROLINA UNIVERSITY,GREENVILLE,NC,UNITED STATES,29,"$7,139,338"
EAST CENTRAL UNIVERSITY,ADA,OK,UNITED STATES,1,"$57,964"
EAST TENNESSEE STATE UNIVERSITY,JOHNSON CITY,TN,UNITED STATES,16,"$4,040,173"
EASTERN MAINE MEDICAL CENTER,BANGOR,ME,UNITED STATES,1,"$143,613"
EASTERN VIRGINIA MEDICAL SCHOOL,NORFOLK,VA,UNITED STATES,14,"$3,520,417"
EAST-WEST CENTER,HONOLULU,HI,UNITED STATES,1,"$232,615"
"EASY, LLC",BURLINGTON,VT,UNITED STATES,1,"$165,804"
"ECHELON BIOSCIENCES, INC.",SALT LAKE CITY,UT,UNITED STATES,1,"$548,090"
ECI BIOTECH,WORCESTER,MA,UNITED STATES,1,"$298,291"
"ECOHEALTH ALLIANCE, INC.",NEW YORK,NY,UNITED STATES,4,"$1,320,417"
"EDEN MEDICAL, INC.",HOWARD LAKE,MN,UNITED STATES,1,"$672,504"
EDENSPACE SYSTEMS CORPORATION,Purcellville,VA,UNITED STATES,1,"$503,795"
"EDGE ENTERPRISES, INC.",LAWRENCE,KS,UNITED STATES,1,"$250,000"
"EDJ ASSOCIATES, INC.",RESTON,VA,UNITED STATES,2,"$1,703,097"
EDUARDO MONDLANE UNIVERSITY,MAPUTO,,MOZAMBIQUE,2,"$635,000"
"EDUCATION DEVELOPMENT CENTER, INC.",Waltham,MA,UNITED STATES,1,"$598,109"
"EDUCATION, TRAINING, & RESEARCH ASSOCS",SCOTTS VALLEY,CA,UNITED STATES,2,"$514,880"
EDVENTURE CHILDREN'S MUSEUM,COLUMBIA,SC,UNITED STATES,1,"$257,948"
"EIGER GROUP INTERNATIONAL, INC.",PALO ALTO,CA,UNITED STATES,1,"$1,000,000"
EKOS CORPORATION,BOTHELL,WA,UNITED STATES,1,"$210,000"
EL PASO COMMUNITY COLLEGE,EL PASO,TX,UNITED STATES,1,"$588,797"
"ELECTRICAL GEODESICS, INC.",EUGENE,OR,UNITED STATES,2,"$929,180"
"ELECTRON OPTICA, INC.",PALO ALTO,CA,UNITED STATES,1,"$249,620"
"ELECTRONIC BIOSCIENCES, INC.",SAN DIEGO,CA,UNITED STATES,5,"$2,265,183"
"ELEX BIOTECH, LLC",PORTLAND,OR,UNITED STATES,1,"$349,774"
"ELIA LIFE TECHNOLOGY, INC.",NEW YORK,NY,UNITED STATES,1,"$298,231"
ELIZABETH CITY STATE UNIVERSITY,ELIZABETH CITY,NC,UNITED STATES,4,"$1,090,566"
EMANUEL HOSPITAL AND HEALTH CENTER,PORTLAND,OR,UNITED STATES,9,"$3,345,020"
"EMBEDRF, LLC",PORTLAND,OR,UNITED STATES,1,"$299,982"
EMERGENT BIOSOLUTIONS,GAITHERSBURG,MD,UNITED STATES,3,"$16,255,615"
EMMA PENDLETON BRADLEY HOSPITAL,EAST PROVIDENCE,RI,UNITED STATES,3,"$1,389,844"
EMMES CORPORATION,ROCKVILLE,MD,UNITED STATES,15,"$40,222,704"
EMORY UNIVERSITY,ATLANTA,GA,UNITED STATES,631,"$286,153,695"
"EMPHYMAB BIOTECH, LLC",INDIANAPOLIS,IN,UNITED STATES,1,"$166,473"
EMPOWERING ENGINEERING TECHNOLOGIES CORP,SEATTLE,WA,UNITED STATES,1,"$76,315"
"ENANTIGEN THERAPEUTICS, INC.",DOYLESTOWN,PA,UNITED STATES,1,"$300,000"
"ENCODE BIO, INC.",PASADENA,CA,UNITED STATES,1,"$229,194"
"ENCORE VISION, INC.",FORT WORTH,TX,UNITED STATES,1,"$150,000"
ENDOCRINE SOCIETY,CHEVY CHASE,MD,UNITED STATES,3,"$442,747"
"ENDOPROTECH, INC.",LOUISVILLE,KY,UNITED STATES,1,"$277,707"
"ENERTECHNIX, INC.",MAPLE VALLEY,WA,UNITED STATES,1,"$455,973"
"ENGINEERING ARTS, LLC",PHOENIX,AZ,UNITED STATES,2,"$737,966"
"ENLYTON, LTD",COLUMBUS,OH,UNITED STATES,1,"$249,525"
"ENSION, INC.",PITTSBURGH,PA,UNITED STATES,1,"$1,973,534"
"ENSYSCE BIOSCIENCES, INC.",HOUSTON,TX,UNITED STATES,1,"$298,072"
"ENTROGEN, INC.",TARZANA,CA,UNITED STATES,1,"$141,303"
ENUMERAL BIOMEDICAL CORPORATION,NEW YORK,NY,UNITED STATES,1,"$199,833"
"ENVIRONMENT AND HEALTH GROUP, INC.",CAMBRIDGE,MA,UNITED STATES,1,"$186,230"
ENVIRONMENTAL MUTAGEN SOCIETY,RESTON,VA,UNITED STATES,1,"$14,000"
ENVIRONMENTAL SYSTEMS RESEARCH INST,REDLANDS,CA,UNITED STATES,1,"$24,686"
"EOS NEUROSCIENCE, INC.",SAN FRANCISCO,CA,UNITED STATES,1,"$295,772"
"EPIC SCIENCES, INC.",SAN DIEGO,CA,UNITED STATES,1,"$999,613"
EPICENTER SOFTWARE,PASADENA,CA,UNITED STATES,2,"$592,142"
EPIDEMIOLOGY RESEARCH AND TRAINING UNIT,KINGSTON,,JAMAICA,1,$1
"EPIGEN BIOSCIENCES, INC.",SAN DIEGO,CA,UNITED STATES,3,"$914,237"
"EPIPHANY BIOSCIENCES, INC.",SAN FRANCISCO,CA,UNITED STATES,1,"$667,906"
"EPITEL, INC.",SALT LAKE CITY,UT,UNITED STATES,1,"$605,137"
"EPITOGENESIS, INC.",WALNUT CREEK,CA,UNITED STATES,1,"$300,000"
"EPIVAX, INC.",PROVIDENCE,RI,UNITED STATES,4,"$1,678,781"
ERASMUS MEDICAL CENTER,ROTTERDAM,,NETHERLANDS,2,"$393,760"
ERNEST GALLO CLINIC AND RESEARCH CENTER,EMERYVILLE,CA,UNITED STATES,26,"$8,813,499"
ESSENTIA INSTITUTE OF RURAL HEALTH,DULUTH,MN,UNITED STATES,3,"$1,684,948"
"ETECT, LLC",Newberry,FL,UNITED STATES,1,"$149,968"
EUROPEAN MOLECULAR BIOLOGY LABORATORY,HEIDELBERG,,GERMANY,7,"$8,809,417"
EUROPEAN ORG/RES/TREATMENT/CANCER,BRUSSELS,,BELGIUM,1,"$235,448"
"EUTROPICS PHARMACEUTICALS, INC.",DORCHESTER,MA,UNITED STATES,2,"$1,699,638"
EVA PERON ACUTE INTERZONAL GEN HOSPITAL,BUENOS AIRES,,ARGENTINA,1,"$102,717"
"EVAS THERAPEUTICS, LLC.",BALLWIN,MO,UNITED STATES,1,"$727,207"
"EVERY FIT, INC.",BOSTON,MA,UNITED STATES,1,"$24,747"
"EVESTRA, INC.",SAN ANTONIO,TX,UNITED STATES,1,"$105,296"
"EXACT SPORT, LLC",CHICAGO,IL,UNITED STATES,1,"$1,000,352"
"EXCMR, LTD",COLUMBUS,OH,UNITED STATES,1,"$698,739"
"EXEMPLAR GENETICS, LLC",SIOUX CENTER,IA,UNITED STATES,3,"$1,376,739"
"EXOCYTRONICS, LLC",COLUMBIA,MO,UNITED STATES,1,"$317,091"
EXPERIMENTAL PATHOLOGY LABORATORIES,STERLING,VA,UNITED STATES,2,"$7,143,287"
"EXPRESSION DRUG DESIGNS, LLC",San Marcos,CA,UNITED STATES,1,"$589,570"
EXPRESSION THERAPEUTICS,Tucker,GA,UNITED STATES,2,"$674,776"
EXSCIEN CORPORATION,MOBILE,AL,UNITED STATES,1,"$154,758"
"EYENUK, LLC",WOODLAND HILLS,CA,UNITED STATES,2,"$460,772"
"EYES OF THE WORLD MEDIA GROUP, INC.",CULVER CITY,CA,UNITED STATES,2,"$405,379"
"FACTOR BIOSCIENCE, INC.",CAMBRIDGE,MA,UNITED STATES,2,"$229,226"
FAIRFIELD UNIVERSITY,FAIRFIELD,CT,UNITED STATES,1,"$74,247"
FAMILIES OF SPINAL MUSCULAR ATROPHY,LIBERTYVILLE,IL,UNITED STATES,1,"$27,500"
FAMILY HEALTH INTERNATIONAL,DURHAM,NC,UNITED STATES,7,"$18,403,548"
"FAMILY WORKS, INC.",ATHENS,OH,UNITED STATES,1,"$651,283"
"FANCONI ANEMIA RESEARCH FUND, INC.",EUGENE,OR,UNITED STATES,1,"$10,001"
"FARADAY TECHNOLOGY, INC.",CLAYTON,OH,UNITED STATES,1,"$493,482"
"FARUS, LLC",Vista,CA,UNITED STATES,1,"$486,071"
FATHER FLANAGAN'S BOYS' HOME,BOYS TOWN,NE,UNITED STATES,16,"$4,869,696"
FAYETTEVILLE STATE UNIVERSITY,FAYETTEVILLE,NC,UNITED STATES,2,"$432,314"
FEDERAL UNIVERSITY OF BAHIA,SALVADOR,,BRAZIL,4,"$757,838"
FEDERAL UNIVERSITY OF RIO DE JANEIRO,RIO DE JANEIRO,,BRAZIL,2,"$411,685"
FEDERAL UNIVERSITY OF SANTA CATARINA,FLORIANOPOLIS,,BRAZIL,1,"$53,056"
FEDERATION OF AMER SOC FOR EXPER BIOLOGY,BETHESDA,MD,UNITED STATES,32,"$2,873,257"
FEDERATION OF AMERICAN SCIENTISTS,WASHINGTON,DC,UNITED STATES,1,"$250,454"
FEDERATION/CLINICAL IMMUNOLOGY SOCIETIES,MILWAUKEE,WI,UNITED STATES,2,"$32,000"
FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,MANHASSET,NY,UNITED STATES,55,"$22,890,287"
"FEMTOFAB, INC.",CAMBRIDGE,MA,UNITED STATES,1,"$390,850"
FENWAY COMMUNITY HEALTH CENTER,BOSTON,MA,UNITED STATES,7,"$2,710,656"
FERRIS STATE UNIVERSITY,BIG RAPIDS,MI,UNITED STATES,1,"$54,469"
"FGH BIOTECH, INC.",HOUSTON,TX,UNITED STATES,1,"$324,473"
"FHI DEVELOPMENT 360, LLC",DURHAM,NC,UNITED STATES,3,"$1,209,334"
"FIFTH BASE, LLC",Newton,MA,UNITED STATES,1,"$92,710"
"FIREBIRD BIOMOLECULAR SCIENCES, LLC",GAINESVILLE,FL,UNITED STATES,1,"$262,009"
"FIREFLY BIOWORKS, INC.",CAMBRIDGE,MA,UNITED STATES,1,"$664,407"
"FIREFLY HEALTH INNOVATIONS NE, INC.",OMAHA,NE,UNITED STATES,1,"$100,004"
"FIRST LIGHT BIOSCIENCES, INC.",BEDFORD,MA,UNITED STATES,1,"$981,430"
"FIRSTHAND TECHNOLOGY, INC.",SEATTLE,WA,UNITED STATES,1,"$332,641"
"FIRSTSTRING RESEARCH, LLC",Mt. Pleasant,SC,UNITED STATES,1,"$232,760"
"FIT INTERACTIVE, LLC",FALLS CHURCH,VA,UNITED STATES,1,"$206,555"
FLINT REHABILITATION DEVICES,IRVINE,CA,UNITED STATES,1,"$147,727"
FLOCEL INC.,CLEVELAND,OH,UNITED STATES,1,"$559,973"
FLORIDA AGRICULTURAL AND MECHANICAL UNIV,TALLAHASSEE,FL,UNITED STATES,5,"$4,167,616"
FLORIDA ASSN OF PEDIATRIC TUMOR PROG,TAMPA,FL,UNITED STATES,1,"$443,765"
FLORIDA ATLANTIC UNIVERSITY,BOCA RATON,FL,UNITED STATES,18,"$6,067,915"
FLORIDA HOSPITAL,ORLANDO,FL,UNITED STATES,1,"$700,000"
FLORIDA INSTITUTE OF TECHNOLOGY,MELBOURNE,FL,UNITED STATES,1,"$248,105"
FLORIDA INTERNATIONAL UNIVERSITY,MIAMI,FL,UNITED STATES,53,"$15,661,401"
FLORIDA STATE UNIVERSITY,TALLAHASSEE,FL,UNITED STATES,55,"$16,571,285"
"FLUENTIAL, LLC",SUNNYVALE,CA,UNITED STATES,1,"$675,562"
"FLUGEN, INC.",MADISON,WI,UNITED STATES,1,"$220,126"
"FLUIDITY SOFTWARE, INC.",SOMERVILLE,MA,UNITED STATES,1,"$150,000"
FLUOROMETRIX CORPORATION,STOW,MA,UNITED STATES,2,"$479,439"
FOCUSED ULTRASOUND SURGERY FOUNDATION,CHARLOTTESVILLE,VA,UNITED STATES,1,"$19,000"
FOODSOURCE LURE CORPORATION,BIRMINGHAM,AL,UNITED STATES,1,"$1,000,000"
FORDHAM UNIVERSITY,BRONX,NY,UNITED STATES,9,"$2,106,648"
FORSYTH INSTITUTE,Cambridge,MA,UNITED STATES,25,"$12,140,498"
FORT LEWIS COLLEGE,DURANGO,CO,UNITED STATES,1,"$270,655"
FOUNDATION FOR AIDS RESEARCH,NEW YORK,NY,UNITED STATES,2,"$3,339,016"
FOUNDATION FOR APPLIED MOLECULAR EVOLUTN,GAINESVILLE,FL,UNITED STATES,2,"$615,095"
FOUNDATION FOR RESEARCH DEVELOPMENT,BELO HORIZONTE,,BRAZIL,1,"$269,804"
"FOUR TIGERS, LLC",PARIS,KY,UNITED STATES,1,"$317,040"
FOX CHASE CANCER CENTER,PHILADELPHIA,PA,UNITED STATES,33,"$15,771,776"
FRANKLIN INSTITUTE,PHILADELPHIA,PA,UNITED STATES,1,"$263,115"
FRAUNHOFER CENTER /MANUFACTURING INNOV,BROOKLINE,MA,UNITED STATES,1,"$765,287"
FRED HUTCHINSON CANCER RESEARCH CENTER,SEATTLE,WA,UNITED STATES,270,"$250,289,941"
"FRIENDS RESEARCH INSTITUTE, INC.",BALTIMORE,MD,UNITED STATES,6,"$2,768,275"
"FRONT EDGE TECHNOLOGY, INC.",BALDWIN PARK,CA,UNITED STATES,1,"$305,162"
"FRONTIER SCI & TECHNOLOGY RSCH FDN, INC",BOSTON,MA,UNITED STATES,4,"$12,780,727"
"FU ASSOCIATES, LTD.",ARLINGTON,VA,UNITED STATES,1,"$84,963"
"FUNCTIONAL GENETICS, INC.",GAITHERSBURG,MD,UNITED STATES,2,"$1,912,254"
FUNDACAO FACULDADE DE MEDICINA,SAO PAULO,,BRAZIL,4,"$862,389"
FUNDACAO OSWALDO CRUZ,RIO DE JANEIRO,,BRAZIL,1,"$2,088,387"
FUNDACION INSTITUTO LELOIR,BUENOS AIRES,,ARGENTINA,4,"$259,968"
FUNDAQUIM,MONTEVIDEO,,URUGUAY,1,"$42,768"
"GALAXY BIOTECH, LLC",Sunnyvale,CA,UNITED STATES,1,"$504,006"
GALENEA CORPORATION,CAMBRIDGE,MA,UNITED STATES,3,"$1,284,918"
"GAMMA THERAPEUTICS, INC.",PORTLAND,OR,UNITED STATES,1,"$520,320"
"GATACA, LLC",NEWPORT,VA,UNITED STATES,1,"$692,375"
"GEN-9, INC.",MOUNTAIN VIEW,CA,UNITED STATES,1,"$227,247"
"GENALYTE, INC.",SAN DIEGO,CA,UNITED STATES,1,"$298,378"
"GENAPSYS, INC.",Menlo Park,CA,UNITED STATES,2,"$1,791,761"
"GENEFLUIDICS, INC.",Irwindale,CA,UNITED STATES,1,"$997,129"
GENERAL ELECTRIC GLOBAL RESEARCH CTR,NISKAYUNA,NY,UNITED STATES,9,"$6,044,980"
"GENERATION BIOTECH, LLC",LAWRENCEVILLE,NJ,UNITED STATES,1,"$295,222"
"GENESEARCH, INC.",BOZEMAN,MT,UNITED STATES,1,"$327,350"
"GENESEGUES, INC.",CHASKA,MN,UNITED STATES,1,"$158,983"
GENETIC INFORMATION RESEARCH INSTITUTE,MOUNTAIN VIEW,CA,UNITED STATES,1,"$551,544"
GENETIVISION CORPORATION,HOUSTON,TX,UNITED STATES,1,"$197,666"
GENEVA FOUNDATION,Tacoma,WA,UNITED STATES,5,"$5,195,783"
"GENOMAS, INC.",HARTFORD,CT,UNITED STATES,1,"$641,098"
"GENOME DATA SYSTEMS, INC.",HAMILTON,NJ,UNITED STATES,1,"$199,987"
GENOMEX,CARY,NC,UNITED STATES,2,"$576,927"
"GENOMICS USA, INC.",TUCSON,AZ,UNITED STATES,1,"$105,000"
"GENVEC, INC.",GAITHERSBURG,MD,UNITED STATES,2,"$600,000"
GEORGE MASON UNIVERSITY,FAIRFAX,VA,UNITED STATES,24,"$5,919,257"
GEORGE WASHINGTON UNIVERSITY,WASHINGTON,DC,UNITED STATES,73,"$77,026,734"
GEORGETOWN UNIVERSITY,WASHINGTON,DC,UNITED STATES,131,"$53,547,000"
GEORGIA HEALTH SCIENCES UNIVERSITY,AUGUSTA,GA,UNITED STATES,114,"$45,897,933"
GEORGIA INSTITUTE OF TECHNOLOGY,ATLANTA,GA,UNITED STATES,72,"$25,007,455"
GEORGIA SOUTHERN UNIVERSITY,STATESBORO,GA,UNITED STATES,4,"$1,540,723"
GEORGIA STATE UNIVERSITY,ATLANTA,GA,UNITED STATES,49,"$15,003,587"
