ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
"SMARTCELLS, INC.",BEVERLY,MA,UNITED STATES,2,"$677,878"
SMITH COLLEGE,NORTHAMPTON,MA,UNITED STATES,5,"$684,222"
SMITH-KETTLEWELL EYE RESEARCH INSTITUTE,SAN FRANCISCO,CA,UNITED STATES,15,"$5,660,280"
SMITHSONIAN INSTITUTION,ARLINGTON,VA,UNITED STATES,4,"$1,305,684"
"SMS DATA PRODUCTS GROUP, INC.",MC LEAN,VA,UNITED STATES,2,"$93,365"
"SOBRAN, INC.",DAYTON,OH,UNITED STATES,2,"$12,599,326"
"SOCIAL AND SCIENTIFIC SYSTEMS, INC.",SILVER SPRING,MD,UNITED STATES,7,"$7,549,498"
"SOCIAL AND SCIENTIFIC SYSTEMS, INC.",SILVER SPRING,MD,UNITED STATES,2,"$48,921,620"
SOCIAL SCIENCES INNOVATIONS CORPORATION,NEW YORK,NY,UNITED STATES,1,"$90,559"
SOCIAL SCIENCES INNOVATIONS CORPORATION,NEW YORK,NY,UNITED STATES,2,"$249,922"
SOCIAL SOLUTIONS INTERNATIONAL,Silver Spring,MD,UNITED STATES,1,"$727,688"
SOCIETY FOR DEVELOPMENTAL BIOLOGY,BETHESDA,MD,UNITED STATES,1,"$18,000"
SOCIETY FOR GYNECOLOGIC INVESTIGATION,WASHINGTON,DC,UNITED STATES,1,"$40,000"
SOCIETY FOR INVESTIGATIVE DERMATOLOGY,CLEVELAND,OH,UNITED STATES,1,"$15,000"
SOCIETY FOR LEUKOCYTE BIOLOGY,BETHESDA,MD,UNITED STATES,1,"$14,000"
SOCIETY FOR NEUROSCIENCE,WASHINGTON,DC,UNITED STATES,2,"$307,780"
"SOCIETY FOR PREVENTION RESEARCH, INC.",FAIRFAX,VA,UNITED STATES,1,"$120,000"
SOCIETY FOR RES IN CHILD DEVELOPMENT,ANN ARBOR,MI,UNITED STATES,1,"$53,000"
SOCIETY FOR RESEARCH ON NICOTINE/TOBACCO,MADISON,WI,UNITED STATES,1,"$72,475"
SOCIETY FOR THE ADV CHICANOS/NATIVE AMER,SANTA CRUZ,CA,UNITED STATES,1,"$771,909"
SOCIETY OF BEHAVIORAL MEDICINE,MILWAUKEE,WI,UNITED STATES,1,"$49,891"
SOCIETY OF TOXICOLOGY,RESTON,VA,UNITED STATES,1,"$60,936"
SOCIETY ON NEUROIMMUNE PHARMACOLOGY,DALLAS,TX,UNITED STATES,1,"$35,000"
"SOCIETY TO INCREASE MOBILITY, INC.",TAMPA,FL,UNITED STATES,1,"$20,000"
SOCIOMETRICS CORPORATION,LOS ALTOS,CA,UNITED STATES,5,"$1,225,348"
"SOFT IMAGING, LLC",HOUSTON,TX,UNITED STATES,4,"$730,708"
"SOFTWARE CONSULTANTS, INC.",LANHAM,MD,UNITED STATES,1,"$456,770"
SOJOURNER-DOUGLAS COLLEGE,BALTIMORE,MD,UNITED STATES,1,"$30,000"
SOLAMERE TECHNOLOGY GROUP INC.,SALT LAKE CIT,UT,UNITED STATES,2,"$289,232"
"SOLIDUS BIOSCIENCES, INC.",TROY,NY,UNITED STATES,2,"$742,254"
"SOMAGENICS, INC.",SANTA CRUZ,CA,UNITED STATES,3,"$1,486,539"
"SONALYSTS, INC.",WATERFORD,CT,UNITED STATES,1,"$95,000"
"SONARMED, INC.",Indianapolis,IN,UNITED STATES,2,"$1,314,312"
SOURCE PRECISION MEDICINE,BOULDER,CO,UNITED STATES,1,"$186,321"
SOURCE PRODUCTION AND EQUIPMENT COMPANY,ST. ROSE,LA,UNITED STATES,1,"$100,000"
"SOURCE SIGNAL IMAGING, INC.",SAN DIEGO,CA,UNITED STATES,1,"$370,402"
SOUTH AFRICAN MEDICAL RESEARCH COUNCIL,TYGERBERG,,SOUTH AFRICA,2,"$1,341,602"
SOUTH CAROLINA STATE UNIVERSITY,ORANGEBURG,SC,UNITED STATES,1,"$91,800"
"SOUTH DAKOTA HLTH TECH INNOVATIONS, INC.",VERMILLION,SD,UNITED STATES,1,"$99,867"
SOUTH DAKOTA STATE UNIVERSITY,BROOKINGS,SD,UNITED STATES,1,"$1,500,000"
SOUTH DAKOTA STATE UNIVERSITY,BROOKINGS,SD,UNITED STATES,3,"$428,250"
SOUTHEAST CANCER CONTROL CONSORTIUM,WINSTON-SALEM,NC,UNITED STATES,1,"$2,030,642"
SOUTHEAST TECHINVENTURES,DURHAM,NC,UNITED STATES,1,"$133,874"
SOUTHEASTERN LOUISIANA UNIVERSITY,HAMMOND,LA,UNITED STATES,1,"$194,569"
SOUTHEASTERN OKLAHOMA STATE UNIVERSITY,DURANT,OK,UNITED STATES,1,"$141,803"
SOUTHERN CALIFORNIA INST FOR RES/EDUC,LONG BEACH,CA,UNITED STATES,4,"$829,091"
SOUTHERN CONNECTICUT STATE UNIVERSITY,NEW HAVEN,CT,UNITED STATES,2,"$176,289"
SOUTHERN ILLINOIS UNIVERSITY CARBONDALE,CARBONDALE,IL,UNITED STATES,18,"$4,646,901"
SOUTHERN ILLINOIS UNIVERSITY SCH OF MED,SPRINGFIELD,IL,UNITED STATES,13,"$2,423,143"
SOUTHERN METHODIST UNIVERSITY,DALLAS,TX,UNITED STATES,4,"$1,052,918"
SOUTHERN NEVADA CANCER RESEARCH FDN,LAS VEGAS,NV,UNITED STATES,1,"$650,000"
SOUTHERN RESEARCH INSTITUTE,BIRMINGHAM,AL,UNITED STATES,15,"$7,591,522"
SOUTHERN RESEARCH INSTITUTE,BIRMINGHAM,AL,UNITED STATES,16,"$22,581,938"
"SOUTHERN SUN BIOSYSTEMS, INC.",HODGES,SC,UNITED STATES,1,"$311,836"
SOUTHERN UNIV A&M COL BATON ROUGE,BATON ROUGE,LA,UNITED STATES,1,"$317,196"
"SOUTHERN UNIVERSITY AT SHREVEPORT, LA",SHREVEPORT,LA,UNITED STATES,1,"$329,705"
SOUTHERN URAL BIOPHYSICS INSTITUTE,OZYORSK,,RUSSIA,1,"$101,242"
SOUTHWEST FOUNDATION FOR BIOMEDICAL RES,SAN ANTONIO,TX,UNITED STATES,3,"$1,195,775"
SOUTHWEST FOUNDATION FOR BIOMEDICAL RES,SAN ANTONIO,TX,UNITED STATES,31,"$23,458,250"
SOUTHWEST RESEARCH INSTITUTE,SAN ANTONIO,TX,UNITED STATES,2,"$615,393"
"SOUTHWEST SCIENCES, INC.",SANTA FE,NM,UNITED STATES,2,"$483,684"
SOUTHWEST TEXAS STATE UNIVERSITY,SAN MARCOS,TX,UNITED STATES,2,"$239,515"
SOUTHWESTERN INDIAN POLY INSTITUTE,ALBUQUERQUE,NM,UNITED STATES,1,"$159,813"
"SOYMEDS, INC.",DAVIDSON,NC,UNITED STATES,1,"$200,970"
"SPACESAVER STORAGE SYSTEMS, INC.",FORT ATKINSON,WI,UNITED STATES,1,"$3,800"
"SPARC, LLC",ROCKVILLE,MD,UNITED STATES,1,"$986,528"
SPARTANBURG REGIONAL MEDICAL CENTER,SPARTANBURG,SC,UNITED STATES,1,"$1,740,827"
"SPATIAL INTEGRATED SYSTEMS, INC.",ROCKVILLE,MD,UNITED STATES,1,"$62,660"
SPAULDING REHABILITATION HOSPITAL,BOSTON,MA,UNITED STATES,1,"$508,654"
"SPECIALTY MATERIALS, INC.",LOWELL,MA,UNITED STATES,1,"$79,642"
SPECTRAGENETICS,PITTSBURGH,PA,UNITED STATES,1,"$581,738"
"SPECTRASONICS, INC.",WAYNE,PA,UNITED STATES,1,"$100,000"
SPECTROS CORPORATION,Portola Valley,CA,UNITED STATES,4,"$2,518,796"
SPECTRUM HEALTH,GRAND RAPIDS,MI,UNITED STATES,1,"$936,039"
SPELMAN COLLEGE,ATLANTA,GA,UNITED STATES,4,"$2,308,123"
SPIRE CORPORATION,BEDFORD,MA,UNITED STATES,3,"$847,124"
"SPORIAN MICROSYSTEMS, INC.",LAFAYETTE,CO,UNITED STATES,1,"$99,995"
"SPRING BANK TECHNOLOGIES, INC.",MILFORD,MA,UNITED STATES,1,"$610,629"
SPRING VALLEY LABORATORIES,SYKESVILLE,MD,UNITED STATES,1,"$30,526"
SQUARE D COMPANY,PALATINE,IL,UNITED STATES,1,"$7,250"
"SR1 TECHNOLOGIES, LLC",RIDGELAND,MS,UNITED STATES,1,"$99,431"
SRI INTERNATIONAL,MENLO PARK,CA,UNITED STATES,15,"$24,536,446"
SRI INTERNATIONAL,MENLO PARK,CA,UNITED STATES,22,"$12,782,632"
ST. AUGUSTINE'S COLLEGE,RALEIGH,NC,UNITED STATES,1,"$184,544"
ST. CHARLES PHARMACEUTICALS,NEW ORLEANS,LA,UNITED STATES,3,"$1,283,820"
"ST. FRANCIS HOSP/MED CTR (HARTFORD, CT)",HARTFORD,CT,UNITED STATES,3,"$600,905"
ST. JOHN'S MERCY MEDICAL CENTER,SAINT LOUIS,MO,UNITED STATES,1,"$440,482"
ST. JOHN'S UNIVERSITY,QUEENS,NY,UNITED STATES,4,"$803,474"
ST. JOSEPH MERCY OAKLAND,PONTIAC,MI,UNITED STATES,2,"$337,117"
ST. JOSEPH'S HOSPITAL,ATLANTA,GA,UNITED STATES,1,"$623,000"
ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,PHOENIX,AZ,UNITED STATES,8,"$1,315,114"
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,MEMPHIS,TN,UNITED STATES,88,"$52,274,948"
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,MEMPHIS,TN,UNITED STATES,4,"$22,588,767"
ST. LUKE'S ROOSEVELT HOSP CTR (NEW YORK),NEW YORK,NY,UNITED STATES,1,"$631,425"
ST. LUKE'S-ROOSEVELT INST FOR HLTH SCIS,NEW YORK,NY,UNITED STATES,26,"$9,827,908"
ST. MARY'S HOSPITAL NEWPORT,ISLE OF WIGHT,,UNITED KINGDOM,1,"$446,667"
ST. MICHAEL'S HOSPITAL,TORONTO,ON,CANADA,1,"$322,926"
ST. PATRICK HOSPITAL,MISSOULA,MT,UNITED STATES,1,$800
ST. PAUL'S COLLEGE,LAWRENCEVILLE,VA,UNITED STATES,1,"$53,000"
ST. VINCENT HOSPITAL,GREEN BAY,WI,UNITED STATES,1,"$520,000"
"ST. VINCENT'S HOSPITAL, MELBOURNE",FITZROY,,AUSTRALIA,1,"$204,807"
STANFORD UNIVERSITY,STANFORD,CA,UNITED STATES,1,"$1,830,461"
STANFORD UNIVERSITY,STANFORD,CA,UNITED STATES,789,"$304,732,407"
STARNET COMMUNICATIONS CORPORATION,SUNNYVALE,CA,UNITED STATES,1,"$15,400"
"STARPHARMA, LTD",MELBOURNE,,AUSTRALIA,1,"$1,545,668"
"STARPHARMA, LTD",MELBOURNE,,AUSTRALIA,1,"$3,703,439"
STATACORP LP,COLLEGE STATION,TX,UNITED STATES,2,"$488,521"
STATE COLLEGE OF OPTOMETRY,NEW YORK,NY,UNITED STATES,7,"$2,052,646"
"STATE OF THE ART, INC.",WASHINGTON,DC,UNITED STATES,0,"$124,372"
STATE UNIVERSITY NEW YORK BINGHAMTON,BINGHAMTON,NY,UNITED STATES,21,"$4,303,706"
STATE UNIVERSITY NEW YORK STONY BROOK,STONY BROOK,NY,UNITED STATES,174,"$56,256,156"
STATE UNIVERSITY OF NEW YORK AT ALBANY,ALBANY,NY,UNITED STATES,22,"$4,770,064"
STATE UNIVERSITY OF NEW YORK AT BUFFALO,BUFFALO,NY,UNITED STATES,158,"$46,755,178"
STEELWORKER CHARITABLE/EDUCATIONAL ORG,PITTSBURGH,PA,UNITED STATES,2,"$3,474,301"
"STELLAR BIOTECHNOLOGIES, INC.",PORT HUENEME,CA,UNITED STATES,0,"$533,000"
STELLENBOSCH UNIVERSITY TYGERBERG CAMPUS,TYGERBERG,,SOUTH AFRICA,2,"$162,000"
STEPHENS COLLEGE,COLUMBIA,MO,UNITED STATES,1,"$104,013"
"STEREOLOGY RESOURCE CENTER, INC.",CHESTER,MD,UNITED STATES,1,"$190,667"
STERLING PHOTONICS,ALBUQUERQUE,NM,UNITED STATES,1,"$418,267"
"STERN MAGNETICS, LLC.",WALTHAM,MA,UNITED STATES,2,"$937,486"
STETSON UNIVERSITY,DE LAND,FL,UNITED STATES,1,"$32,239"
STEVENS INSTITUTE OF TECHNOLOGY,HOBOKEN,NJ,UNITED STATES,2,"$435,300"
"STG INTERNATIONAL, INC.",ALEXANDRIA,VA,UNITED STATES,1,$943
STHENO CORPORATION,ATLANTA,GA,UNITED STATES,1,"$382,586"
STICHTING KATHOLIEKE UNIVERSITEIT,NIJMEGEN,,NETHERLANDS,1,"$267,692"
STILLMAN COLLEGE,TUSCALOOSA,AL,UNITED STATES,1,"$137,740"
STOCKHOLM UNIVERSITY,STOCKHOLM,,SWEDEN,2,"$490,804"
STOECKER & ASSOCIATES,ROLLA,MO,UNITED STATES,1,"$494,442"
STOKES IMAGING SERVICES,AUSTIN,TX,UNITED STATES,1,"$10,000"
STONE CHILD COLLEGE,BOX ELDER,MT,UNITED STATES,1,"$660,999"
STONYBROOK TECHNOLOGY/APPLIED RESEARCH,STONY BROOK,NY,UNITED STATES,2,"$643,793"
STOWERS INSTITUTE FOR MEDICAL RESEARCH,KANSAS CITY,MO,UNITED STATES,19,"$4,055,353"
STRATATECH CORPORATION,MADISON,WI,UNITED STATES,4,"$1,940,945"
"STREAMLINE AUTOMATION, LLC",HUNTSVILLE,AL,UNITED STATES,1,"$104,084"
"STRETCHING CHARTS, INC.",TACOMA,WA,UNITED STATES,1,"$510,174"
SUMMA HEALTH SYSTEM,AKRON,OH,UNITED STATES,2,"$297,519"
SUN HEALTH RESEARCH INSTITUTE,SUN CITY,AZ,UNITED STATES,5,"$2,644,550"
"SUN MICROSYSTEMS, INC.",MC LEAN,VA,UNITED STATES,2,"$50,660"
"SUNNY BIODISCOVERY, INC.",SANTA CLARA,CA,UNITED STATES,1,"$487,866"
SUNNYBROOK & WOMEN'S COLL HLTH SCIS CTR,TORONTO,ON,CANADA,3,"$964,612"
SUNNYBROOK HEALTH SCIENCES CENTRE,TORONTO,ON,CANADA,1,"$424,245"
SUNY DOWNSTATE MEDICAL CENTER,BROOKLYN,NY,UNITED STATES,50,"$22,521,765"
"SUPERCON, INC.",SHREWSBURY,MA,UNITED STATES,1,"$882,295"
"SUREGENE, LLC",LOUISVILLE,KY,UNITED STATES,1,"$248,566"
"SVISION, LLC.",BELLEVUE,WA,UNITED STATES,1,"$395,232"
"SWAASTH, INC.",CREVE COEUR,MO,UNITED STATES,1,"$523,021"
"SWEDISH MEDICAL CENTER, FIRST HILL",SEATTLE,WA,UNITED STATES,4,"$1,146,511"
"SWETS BLACKWELL, INC.",RUNNEMEDE,NJ,UNITED STATES,1,"$3,762,000"
SWISS FEDERAL INST OF TECH (ETH ZURICH),ZURICH,,SWITZERLAND,3,"$632,864"
SWORD AND SHIELD ENTERPRISE SECURITY INC,KNOXVILLE,TN,UNITED STATES,1,"$4,613"
SYMPHOGEN A/S,COPENHAGEN,,DENMARK,1,"$1,843,539"
SYNABRIDGE CORPORATION,RARITAN,NJ,UNITED STATES,1,"$347,861"
"SYNAPSE BIOMEDICAL, INC.",OBERLIN,OH,UNITED STATES,1,"$124,553"
SYNAPTECH LABORATORIES,AUSTIN,TX,UNITED STATES,1,"$200,000"
"SYNERGY ENTERPRISES, INC.",SILVER SPRING,MD,UNITED STATES,5,"$8,768,860"
"SYNKERA TECHNOLOGIES, INC.",LONGMONT,CO,UNITED STATES,1,"$186,020"
"SYNTHASOME, INC.",SAN DIEGO,CA,UNITED STATES,2,"$1,217,481"
"SYNTIRON, LLC.",SAINT PAUL,MN,UNITED STATES,2,"$279,965"
"SYNTRIX BIOSYSTEMS, INC.",AUBURN,WA,UNITED STATES,4,"$1,569,056"
"SYNZYME TECHNOLOGY, INC.",IRVINE,CA,UNITED STATES,1,"$976,108"
SYRACUSE UNIVERSITY,SYRACUSE,NY,UNITED STATES,21,"$6,114,447"
"SYSLOGIC, INC.",BROOKFIELD,WI,UNITED STATES,1,"$100,000"
"SYSTEM BIOSCIENCES, LLC (SBI)",MENLO PARK,CA,UNITED STATES,1,"$799,825"
SYSTEMS RESEARCH AND APPLICATION CORP.,FAIRFAX,VA,UNITED STATES,2,"$2,242,508"
"SYSTEX, INC.",BELTSVILLE,MD,UNITED STATES,1,"$1,783,508"
"TACONIC FARMS, INC.",GERMANTOWN,NY,UNITED STATES,3,"$2,555,089"
"TACTUS TECHNOLOGIES, INC.",GETZVILLE,NY,UNITED STATES,1,"$100,000"
"TAJ TECHNOLOGIES, INC.",MENDOTA HEIGH,MN,UNITED STATES,2,"$3,345,926"
"TALARIA, INC.",SEATTLE,WA,UNITED STATES,3,"$1,680,004"
"TALISMAN, LTD",VIENNA,VA,UNITED STATES,1,"$948,035"
"TALKING LIGHTS, LLC",BOSTON,MA,UNITED STATES,2,"$748,979"
TALLADEGA COLLEGE,TALLADEGA,AL,UNITED STATES,2,"$81,271"
"TANGLEWOOD RESEARCH, INC.",GREENSBORO,NC,UNITED STATES,1,"$133,383"
"TARGESON, LLC",CHARLOTTESVILLE,VA,UNITED STATES,1,"$99,867"
TATA MEMORIAL HOSPITAL,BOMBAY,,INDIA,1,"$190,407"
"TDA RESEARCH, INC.",WHEAT RIDGE,CO,UNITED STATES,5,"$1,028,624"
TECH ASSISTANCE INST/INTELLECTUAL DISABL,DEXTER,OR,UNITED STATES,2,"$348,672"
"TECHLAB, INC.",BLACKSBURG,VA,UNITED STATES,2,"$1,274,969"
"TECHNICAL RESOURCES INTERNATIONAL, INC.",BETHESDA,MD,UNITED STATES,8,"$8,537,874"
TECHNICAL UNIVERSITY OF DENMARK,KGS. LYNGBY,,DENMARK,1,"$829,383"
TECHNION-ISRAEL INSTITUTE OF TECHNOLOGY,HAIFA,,ISRAEL,4,"$765,502"
"TECHNISCAN, INC.",SALT LAKE CITY,UT,UNITED STATES,3,"$1,927,533"
"TECHNOLOGY ASSESSMENT AND TRANSFER, INC.",ANNAPOLIS,MD,UNITED STATES,1,"$98,986"
TEL AVIV UNIVERSITY,TEL AVIV,,ISRAEL,1,"$180,696"
TEL-AVIV SOURASKY MEDICAL CENTER,TEL AVIV,,ISRAEL,1,"$130,564"
"TELESAGE, INC.",CHAPEL HILL,NC,UNITED STATES,2,"$199,345"
"TELESENSORS, INC.",KNOXVILLE,TN,UNITED STATES,1,"$150,000"
TEMPLE UNIVERSITY,PHILADELPHIA,PA,UNITED STATES,127,"$42,864,666"
TEMPLE UNIVERSITY,PHILADELPHIA,PA,UNITED STATES,1,"$362,941"
TENGEN BIOMEDICAL CO.,ROCKVILLE,MD,UNITED STATES,1,"$284,464"
TENNESSEE STATE UNIVERSITY,NASHVILLE,TN,UNITED STATES,3,"$970,584"
"TEPHA, INC.",LEXINGTON,MA,UNITED STATES,1,"$316,233"
TERATOLOGY SOCIETY,RESTON,VA,UNITED STATES,1,"$11,000"
"TERPENOID THERAPEUTICS, INC.",Coralville,IA,UNITED STATES,2,"$232,983"
"TERRAPIN SYSTEMS, LLC",BETHESDA,MD,UNITED STATES,1,"$510,000"
TEXAS A&M INTERNATIONAL UNIVERSITY,LAREDO,TX,UNITED STATES,1,"$137,405"
TEXAS A&M UNIVERSITY,COLLEGE STATI,TX,UNITED STATES,2,"$3,107,616"
TEXAS A&M UNIVERSITY HEALTH SCIENCE CTR,COLLEGE STATION,TX,UNITED STATES,59,"$17,255,079"
TEXAS A&M UNIVERSITY SYSTEM,COLLEGE STATION,TX,UNITED STATES,82,"$26,276,470"
TEXAS A&M UNIVERSITY-CORPUS CHRISTI,CORPUS CHRISTI,TX,UNITED STATES,1,"$108,000"
TEXAS A&M UNIVERSITY-KINGSVILLE,KINGSVILLE,TX,UNITED STATES,2,"$751,776"
TEXAS AGRICULTURAL EXPERIMENT STATION,COLLEGE STATION,TX,UNITED STATES,16,"$4,811,101"
TEXAS CHRISTIAN UNIVERSITY,FORT WORTH,TX,UNITED STATES,3,"$1,700,582"
TEXAS ENGINEERING EXPERIMENT STATION,COLLEGE STATION,TX,UNITED STATES,10,"$1,936,121"
TEXAS HEART INSTITUTE,HOUSTON,TX,UNITED STATES,1,"$400,607"
TEXAS SOUTHERN UNIVERSITY,HOUSTON,TX,UNITED STATES,2,"$1,290,490"
TEXAS STATE DEPT OF HEALTH SERVICES,AUSTIN,TX,UNITED STATES,1,"$140,219"
TEXAS TECH UNIVERSITY,LUBBOCK,TX,UNITED STATES,6,"$1,585,708"
TEXAS TECH UNIVERSITY HEALTH SCIS CENTER,LUBBOCK,TX,UNITED STATES,26,"$6,446,910"
TEXAS WOMAN'S UNIVERSITY,DENTON,TX,UNITED STATES,4,"$923,630"
THE MIND INSTITUTE,ALBUQUERQUE,NM,UNITED STATES,12,"$3,682,958"
"THERAPEUTIC VISION, INC.",OMAHA,NE,UNITED STATES,1,"$107,800"
"THERASOURCE, LLC",ROSLYN,NY,UNITED STATES,2,"$638,761"
"THEREX, LLC.",BUFFALO,NY,UNITED STATES,1,"$462,415"
THOMAS JEFFERSON UNIVERSITY,PHILADELPHIA,PA,UNITED STATES,202,"$68,060,462"
"THROMBODYNE, INC.",SALT LAKE CITY,UT,UNITED STATES,1,"$891,227"
"TIGRIS PHARMACEUTICALS, INC.",BONITA SPRINGS,FL,UNITED STATES,1,"$776,869"
"TISSUE GENETICS, INC.",AURORA,CO,UNITED STATES,2,"$216,528"
TISSUE REPAIR COMPANY,SAN DIEGO,CA,UNITED STATES,1,"$1,013,914"
"TISSUETECH, INC.",MIAMI,FL,UNITED STATES,3,"$981,566"
TMLIVERPOOL SCHOOL OF TROPICAL MEDICINE,LIVERPOOL,,UNITED KINGDOM,1,"$588,400"
TOKYO UNIVERSITY OF EDUCATION,TOKYO,,JAPAN,1,"$256,009"
TOLEDO COMMUNITY HOSPITAL ONCOLOGY PROG,TOLEDO,OH,UNITED STATES,1,"$791,551"
"TOPBULB.COM, LLC",EAST CHICAGO,IN,UNITED STATES,1,"$107,000"
TORREY PINES INST FOR MOLECULAR STUDIES,SAN DIEGO,CA,UNITED STATES,16,"$5,768,503"
TOTAL CHILD HEALTH,BALTIMORE,MD,UNITED STATES,1,"$200,597"
"TOTAL COORDINATION PROFESSIONALS, INC.",OAK PARK,IL,UNITED STATES,1,"$334,250"
"TOUCH OF LIFE TECHNOLOGIES, INC.",AURORA,CO,UNITED STATES,1,"$323,650"
TOUGALOO COLLEGE,TOUGALOO,MS,UNITED STATES,1,"$902,235"
TOUGALOO COLLEGE,TOUGALOO,MS,UNITED STATES,1,"$1,007,467"
"TOURETTE SYNDROME ASSOCIATION, INC",BAYSIDE,NY,UNITED STATES,2,"$1,978,268"
TOURO UNIVERSITY CALIFORNIA,VALLEJO,CA,UNITED STATES,2,"$541,877"
"TRACERA, LLC",ZIONSVILLE,IN,UNITED STATES,1,"$337,939"
"TRANSCENDENT INTERNATIONAL, LLC",NEW YORK,NY,UNITED STATES,4,"$1,496,064"
TRANSFUSION AND TRANSPLANTATION TECH,ATLANTA,GA,UNITED STATES,1,"$262,778"
TRANSLATIONAL GENOMICS RESEARCH INST,PHOENIX,AZ,UNITED STATES,17,"$10,373,322"
"TRANSONIC SYSTEMS, INC.",ITHACA,NY,UNITED STATES,1,"$375,035"
"TRANSOURCE COMPUTERS, INC.",PHOENIX,AZ,UNITED STATES,2,"$112,186"
"TRANSPIRE, INC.",GIG HARBOR,WA,UNITED STATES,2,"$756,989"
"TRANSPOSAGEN BIOPHARMACEUTICALS, INC.",PHILADELPHIA,PA,UNITED STATES,1,"$650,666"
"TRANSTIMULATION RESEARCH, INC.",OKLAHOMA CITY,OK,UNITED STATES,3,"$770,094"
"TRANSTRIA, LLC",SAINT LOUIS,MO,UNITED STATES,1,"$121,375"
"TREATMENT RESEARCH INSTITUTE, INC. (TRI)",PHILADELPHIA,PA,UNITED STATES,9,"$3,658,270"
"TREVIGEN, INC.",GAITHERSBURG,MD,UNITED STATES,2,"$795,255"
TRI/PRINCETON,PRINCETON,NJ,UNITED STATES,1,"$353,250"
"TRILINK BIOTECHNOLOGIES, INC.",SAN DIEGO,CA,UNITED STATES,3,"$839,128"
TRINITY COLLEGE,HARTFORD,CT,UNITED STATES,1,"$215,700"
TRINITY UNIVERSITY,SAN ANTONIO,TX,UNITED STATES,1,"$227,923"
"TRIPOS, INC.",SAINT LOUIS,MO,UNITED STATES,1,"$80,000"
"TRISTAN TECHNOLOGIES, INC.",SAN DIEGO,CA,UNITED STATES,2,"$441,055"
"TRITON BIOSYSTEMS, INC.",CHELMSFORD,MA,UNITED STATES,1,"$361,386"
"TRIUMPH TECHNOLOGIES, INC.",ALEXANDRIA,VA,UNITED STATES,2,"$83,000"
TROPHOGEN,ROCKVILLE,MD,UNITED STATES,1,"$616,035"
"TROPHOGEN, INC.",ROCKVILLE,MD,UNITED STATES,1,"$239,423"
"TRS TECHNOLOGIES, INC.",STATE COLLEGE,PA,UNITED STATES,2,"$485,546"
"TRUDEAU INSTITUTE, INC.",SARANAC LAKE,NY,UNITED STATES,28,"$11,514,369"
"TRUSTED INTEGRATION, INC.",ALEXANDRIA,VA,UNITED STATES,1,"$24,909"
"TRUTOUCH TECHNOLOGIES, INC.",ALBUQUERQUE,NM,UNITED STATES,1,"$181,928"
"TSRL, INC.",ANN ARBOR,MI,UNITED STATES,3,"$2,377,353"
TUBA CITY REGIONAL HEALTH CARE CORP,TUBA CITY,AZ,UNITED STATES,1,"$681,761"
TUBERCULOSIS RESEARCH CENTRE,TAMIL NADU,,INDIA,1,"$52,434"
TUBEROUS SCLEROSIS ALLIANCE,SILVER SPRING,MD,UNITED STATES,1,"$60,000"
"TUCKER-DAVIS TECHNOLOGIES, INC.",ALACHUA,FL,UNITED STATES,1,"$194,905"
TUFTS UNIVERSITY BOSTON,BOSTON,MA,UNITED STATES,160,"$59,550,433"
TUFTS UNIVERSITY MEDFORD,MEDFORD,MA,UNITED STATES,25,"$8,734,712"
TULANE UNIVERSITY OF LOUISIANA,NEW ORLEANS,LA,UNITED STATES,97,"$48,417,221"
TUSKEGEE UNIVERSITY,TUSKEGEE,AL,UNITED STATES,3,"$6,725,255"
"TWILIGHT TRAINING, LLC",ROCKWALL,TX,UNITED STATES,1,"$36,900"
"TWINSTRAND THERAPEUTICS, INC.",BURNABY,BC,CANADA,1,"$531,487"
U OF L IMPERIAL COL OF SCI/TECHNLGY/MED,LONDON,,UNITED KINGDOM,6,"$2,300,531"
U OF L LONDON SCH/HYGIENE & TROPICAL MED,LONDON,,UNITED KINGDOM,1,"$379,690"
U OF L UNIVERSITY COLLEGE LONDON,LONDON,,UNITED KINGDOM,7,"$3,922,450"
U.S. AGRICULTURAL RESEARCH SERVICE,ALBANY,CA,UNITED STATES,1,"$120,000"
U.S. ARMY MEDICAL RESEARCH INST CHEM DEF,ABERDEEN PROVING GROUND,MD,UNITED STATES,1,"$2,805,523"
"U.S. DRUG TESTING LABORATORIES, INC.",DES PLAINES,IL,UNITED STATES,2,"$518,170"
"U.S. NATIONAL NAVAL MED CTR(BETHESDA,MD)",BETHESDA,MD,UNITED STATES,1,"$201,740"
U.S. NAVAL RESEARCH LABORATORY,WASHINGTON,DC,UNITED STATES,2,"$956,932"
U.S. WALTER REED ARMY INST OF RESEARCH,SILVER SPRING,MD,UNITED STATES,1,"$259,902"
"UHV TECHNOLOGIES, INC.",FORT WORTH,TX,UNITED STATES,1,"$135,446"
"UKNZ INNOVATION PTY, LTD.",DURBAN,,SOUTH AFRICA,3,"$6,558,608"
UMEA UNIVERSITY,UMEA,,SWEDEN,1,"$256,009"
"UNICOR FEDERAL PRISON INDUSTRIES, INC.",LEXINGTON,KY,UNITED STATES,1,"$4,178"
"UNIGENE LABORATORIES, INC.",FAIRFIELD,NJ,UNITED STATES,1,"$464,050"
