ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
"SOMAGENICS, INC.",SANTA CRUZ,CA,UNITED STATES,1,"$300,000"
"SONATA BIOSCIENCES, INC.",AUBURN,CA,UNITED STATES,1,"$278,500"
"SONITU PHARMACEUTICALS, LLC",DOYLESTOWN,PA,UNITED STATES,1,"$138,600"
"SONOGENE, LLC",GLEN ELLYN,IL,UNITED STATES,1,"$94,281"
"SONOSCREW, INC.",VALLEY VILLAGE,CA,UNITED STATES,1,"$112,000"
SOURCE PRODUCTION AND EQUIPMENT COMPANY,ST. ROSE,LA,UNITED STATES,1,"$378,540"
"SOURCE SIGNAL IMAGING, INC.",SAN DIEGO,CA,UNITED STATES,1,"$381,460"
SOUTH CAROLINA HISPANIC/LATINO HLTH COAL,COLUMBIA,SC,UNITED STATES,1,"$17,733"
SOUTH DAKOTA STATE UNIVERSITY,BROOKINGS,SD,UNITED STATES,5,"$992,468"
SOUTH DAKOTA STATE UNIVERSITY,BROOKINGS,SD,UNITED STATES,1,"$7,508,054"
SOUTHEAST CANCER CONTROL CONSORTIUM,WINSTON-SALEM,NC,UNITED STATES,1,"$2,304,698"
SOUTHEAST TECHINVENTURES,DURHAM,NC,UNITED STATES,1,"$505,164"
SOUTHERN CALIFORNIA INST FOR RES/EDUC,LONG BEACH,CA,UNITED STATES,5,"$1,082,107"
SOUTHERN CONNECTICUT STATE UNIVERSITY,NEW HAVEN,CT,UNITED STATES,1,"$72,418"
SOUTHERN ILLINOIS UNIV AT EDWARDSVILLE,EDWARDSVILLE,IL,UNITED STATES,2,"$277,132"
SOUTHERN ILLINOIS UNIVERSITY CARBONDALE,CARBONDALE,IL,UNITED STATES,17,"$4,237,846"
SOUTHERN ILLINOIS UNIVERSITY SCH OF MED,SPRINGFIELD,IL,UNITED STATES,18,"$6,533,891"
SOUTHERN METHODIST UNIVERSITY,DALLAS,TX,UNITED STATES,5,"$1,688,969"
SOUTHERN NEVADA CANCER RESEARCH FDN,LAS VEGAS,NV,UNITED STATES,1,"$762,058"
SOUTHERN RESEARCH INSTITUTE,BIRMINGHAM,AL,UNITED STATES,11,"$7,857,858"
SOUTHERN RESEARCH INSTITUTE,BIRMINGHAM,AL,UNITED STATES,8,"$27,936,394"
SOUTHERN UNIV A&M COL BATON ROUGE,BATON ROUGE,LA,UNITED STATES,1,"$326,752"
"SOUTHERN UNIVERSITY AT SHREVEPORT, LA",SHREVEPORT,LA,UNITED STATES,1,"$22,929"
SOUTHWEST FOUNDATION FOR BIOMEDICAL RES,SAN ANTONIO,TX,UNITED STATES,30,"$29,647,580"
SOUTHWEST RESEARCH INSTITUTE,SAN ANTONIO,TX,UNITED STATES,1,"$259,851"
"SOUTHWEST SCIENCES, INC.",SANTA FE,NM,UNITED STATES,1,"$374,837"
SOUTHWEST TEXAS STATE UNIVERSITY,SAN MARCOS,TX,UNITED STATES,1,"$418,155"
"SOYMEDS, INC.",DAVIDSON,NC,UNITED STATES,1,"$239,720"
SPACE HARDWARE OPTIMIZATION TECHNOLOGY,GREENVILLE,IN,UNITED STATES,1,"$515,501"
SPANISH NATIONAL CANCER CENTER,MADRID,,SPAIN,1,"$224,100"
SPARTANBURG REGIONAL MEDICAL CENTER,SPARTANBURG,SC,UNITED STATES,1,"$1,884,250"
SPAULDING REHABILITATION HOSPITAL,BOSTON,MA,UNITED STATES,3,"$1,302,008"
"SPECTROCON, LLC",MADISON,WI,UNITED STATES,1,"$724,039"
SPECTROS CORPORATION,Portola Valley,CA,UNITED STATES,2,"$1,683,864"
SPECTRUM HEALTH,GRAND RAPIDS,MI,UNITED STATES,1,"$1,278,666"
SPEECH TECHNOLOGY/APPLIED RESEARCH CORP.,BEDFORD,MA,UNITED STATES,4,"$1,239,215"
SPELMAN COLLEGE,ATLANTA,GA,UNITED STATES,4,"$1,444,390"
"SPHINGOGENE, INC.",MOUNT PLEASANT,SC,UNITED STATES,1,"$441,419"
SPINA BIFIDA ASSOCIATION,WASHINGTON,DC,UNITED STATES,1,"$10,000"
SPIRE CORPORATION,BEDFORD,MA,UNITED STATES,1,"$384,408"
"SPRING BANK TECHNOLOGIES, INC.",MILFORD,MA,UNITED STATES,1,"$300,000"
SPRINGFIELD COLLEGE,SPRINGFIELD,MA,UNITED STATES,1,"$228,939"
SQUARE ONE SYSTEMS DESIGN,JACKSON,WY,UNITED STATES,1,"$590,070"
SRI INTERNATIONAL,MENLO PARK,CA,UNITED STATES,10,"$12,981,771"
SRI INTERNATIONAL,MENLO PARK,CA,UNITED STATES,27,"$14,765,097"
ST. AUGUSTINE'S COLLEGE,RALEIGH,NC,UNITED STATES,0,"$25,380"
ST. CHARLES PHARMACEUTICALS,New Orleans,LA,UNITED STATES,1,$1
"ST. FRANCIS HOSP/MED CTR (HARTFORD, CT)",HARTFORD,CT,UNITED STATES,2,"$600,126"
ST. JOHN'S MERCY MEDICAL CENTER,SAINT LOUIS,MO,UNITED STATES,1,"$387,630"
ST. JOHN'S UNIVERSITY,NEW YORK,NY,UNITED STATES,1,"$196,200"
ST. JOSEPH'S HOSPITAL,ATLANTA,GA,UNITED STATES,1,"$709,605"
ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,PHOENIX,AZ,UNITED STATES,8,"$2,571,052"
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,MEMPHIS,TN,UNITED STATES,100,"$55,560,134"
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,MEMPHIS,TN,UNITED STATES,3,"$5,009,781"
ST. LUKE'S-ROOSEVELT INST FOR HLTH SCIS,NEW YORK,NY,UNITED STATES,19,"$10,033,562"
ST. MARY'S HOSPITAL NEWPORT,ISLE OF WIGHT,,UNITED KINGDOM,1,"$380,848"
ST. MARY'S UNIVERSITY,SAN ANTONIO,TX,UNITED STATES,1,"$261,647"
ST. PATRICK HOSPITAL,MISSOULA,MT,UNITED STATES,1,"$155,407"
ST. VINCENT HOSPITAL,GREEN BAY,WI,UNITED STATES,1,"$688,991"
ST. VINCENT'S INSTITUTE OF MED RES,FITZROY,,AUSTRALIA,1,"$154,548"
STANFORD UNIVERSITY,STANFORD,CA,UNITED STATES,3,"$5,256,566"
STANFORD UNIVERSITY,STANFORD,CA,UNITED STATES,736,"$306,735,227"
STARKS ASSOCIATES,BUFFALO,NY,UNITED STATES,1,"$1,022,906"
"STARPHARMA, LTD",MELBOURNE,,AUSTRALIA,0,"$757,912"
"STARPHARMA, LTD",MELBOURNE,,,1,"$1,170,357"
STATACORP LP,COLLEGE STATION,TX,UNITED STATES,1,"$374,955"
STATE COLLEGE OF OPTOMETRY,NEW YORK,NY,UNITED STATES,8,"$2,412,830"
"STATE OF THE ART, INC.",WASHINGTON,DC,UNITED STATES,1,"$409,829"
STATE UNIVERSITY NEW YORK BINGHAMTON,BINGHAMTON,NY,UNITED STATES,29,"$7,311,131"
STATE UNIVERSITY NEW YORK STONY BROOK,STONY BROOK,NY,UNITED STATES,1,"$184,140"
STATE UNIVERSITY NEW YORK STONY BROOK,STONY BROOK,NY,UNITED STATES,153,"$50,721,451"
STATE UNIVERSITY OF NEW YORK,ALBANY,NY,UNITED STATES,1,"$16,834"
STATE UNIVERSITY OF NEW YORK AT ALBANY,ALBANY,NY,UNITED STATES,27,"$7,742,265"
STATE UNIVERSITY OF NEW YORK AT BUFFALO,BUFFALO,NY,UNITED STATES,1,"$219,782"
STATE UNIVERSITY OF NEW YORK AT BUFFALO,BUFFALO,NY,UNITED STATES,154,"$49,643,985"
STATE UNIVERSITY OF NY SYSTEM ADMIN-PROV,ALBANY,NY,UNITED STATES,1,"$400,245"
STEELWORKER CHARITABLE/EDUCATIONAL ORG,PITTSBURGH,PA,UNITED STATES,2,"$3,472,582"
"STELLAR MICRO DEVICES, INC.",AUSTIN,TX,UNITED STATES,1,"$99,996"
STELLENBOSCH UNIVERSITY TYGERBERG CAMPUS,TYGERBERG,,SOUTH AFRICA,3,"$2,409,350"
"STEREOLOGY RESOURCE CENTER, INC.",CHESTER,MD,UNITED STATES,1,"$363,247"
STEVENS INSTITUTE OF TECHNOLOGY,HOBOKEN,NJ,UNITED STATES,2,"$253,375"
STEWART COMPUTATIONAL CHEMISTRY,COLORADO SPRINGS,CO,UNITED STATES,1,"$317,182"
"STI OPTRONICS, INC.",BELLEVUE,WA,UNITED STATES,1,"$184,745"
STICHTING KATHOLIEKE UNIVERSITEIT,NIJMEGEN,,NETHERLANDS,1,"$209,034"
STOCKHOLM UNIVERSITY,STOCKHOLM,,SWEDEN,2,"$290,732"
STONYBROOK TECHNOLOGY/APPLIED RESEARCH,STONY BROOK,NY,UNITED STATES,1,"$200,000"
"STOTTLER HENKE ASSOCIATES, INC.",SAN MATEO,CA,UNITED STATES,1,"$394,837"
STOWERS INSTITUTE FOR MEDICAL RESEARCH,KANSAS CITY,MO,UNITED STATES,15,"$4,154,415"
STRATA VARIOUS,CULVER CITY,CA,UNITED STATES,1,"$828,188"
STRATATECH CORPORATION,MADISON,WI,UNITED STATES,3,"$1,185,846"
"STRATEGIC POLYMER SCIENCES, INC.",STATE COLLEGE,PA,UNITED STATES,2,"$475,150"
"STRETCHING CHARTS, INC.",TACOMA,WA,UNITED STATES,0,"$200,648"
"STRUCTURED MATERIALS INDUSTRIES, INC.",PISCATAWAY,NJ,UNITED STATES,1,"$99,999"
STUDENT ACTION WITH FARMWORKERS,DURHAM,NC,UNITED STATES,1,"$29,099"
SUBURBAN HOSPITAL,BETHESDA,MD,UNITED STATES,1,"$1,159,987"
SUMMIT STATISTICS,MONROVIA,CA,UNITED STATES,1,"$115,744"
SUN HEALTH RESEARCH INSTITUTE,SUN CITY,AZ,UNITED STATES,7,"$3,542,331"
SUN YAT-SEN UNIVERSITY,GUANGZHOU,,CHINA,1,"$50,760"
SUNNYBROOK & WOMEN'S COLL HLTH SCIS CTR,TORONTO,ON,CANADA,4,"$1,563,290"
"SUNSTONE BIOSCIENCES , INC.",PHILADELPHIA,PA,UNITED STATES,1,"$229,799"
SUNY DOWNSTATE MEDICAL CENTER,BROOKLYN,NY,UNITED STATES,42,"$22,037,423"
SUPER PULSE,ITHACA,NY,UNITED STATES,1,"$404,380"
"SUREGENE, LLC",LOUISVILLE,KY,UNITED STATES,1,"$361,939"
"SUREMILK, LLC",Boston,MA,UNITED STATES,1,"$208,320"
"SURFAGEN, INC.",SALT LAKE CITY,UT,UNITED STATES,1,"$137,575"
"SURGICAL TOOLS, LLC",TUCSON,AZ,UNITED STATES,1,"$99,921"
SURGISENSE CORPORATION,WASHINGTON,DC,UNITED STATES,1,"$199,385"
"SWAASTH, INC.",CREVE COEUR,MO,UNITED STATES,0,"$976,979"
"SWEDISH MEDICAL CENTER, FIRST HILL",SEATTLE,WA,UNITED STATES,4,"$1,425,122"
SWISS FEDERAL INST OF TECH (ETH ZURICH),ZURICH,,SWITZERLAND,2,"$513,510"
"SYMTREND, INC.",BELMONT,MA,UNITED STATES,2,"$531,965"
SYNABRIDGE CORPORATION,RARITAN,NJ,UNITED STATES,1,"$250,000"
"SYNAPTIC DYNAMICS, INC.",FARMINGTON,CT,UNITED STATES,1,"$162,550"
"SYNEDGEN, INC.",CLAREMONT,CA,UNITED STATES,1,"$99,665"
"SYNERGENE THERAPEUTICS, INC.",WASHINGTON,DC,UNITED STATES,2,"$399,713"
"SYNERGY ENTERPRISES, INC.",SILVER SPRING,MD,UNITED STATES,5,"$2,994,336"
"SYNKERA TECHNOLOGIES, INC.",LONGMONT,CO,UNITED STATES,2,"$206,118"
"SYNTHASOME, INC.",SAN DIEGO,CA,UNITED STATES,2,"$587,099"
"SYNTHECON, INC.",HOUSTON,TX,UNITED STATES,1,"$369,592"
"SYNTHONICS, INC.",BLACKBURG,VA,UNITED STATES,1,"$100,000"
"SYNTIRON, LLC.",SAINT PAUL,MN,UNITED STATES,2,"$508,820"
"SYNTOUCH, LLC",SOUTH PASADENA,CA,UNITED STATES,1,"$117,932"
"SYNTRIX BIOSYSTEMS, INC.",AUBURN,WA,UNITED STATES,4,"$2,067,819"
SYRACUSE UNIVERSITY,SYRACUSE,NY,UNITED STATES,18,"$4,068,179"
"SYSLOGIC, INC.",BROOKFIELD,WI,UNITED STATES,1,"$700,471"
"SYSTEM BIOSCIENCES, LLC (SBI)",MENLO PARK,CA,UNITED STATES,3,"$822,337"
"SYSTEM SCIENCES, INC.",BETHESDA,MD,UNITED STATES,1,"$4,102"
"SYSTEMS TECHNOLOGY, INC.",HAWTHORNE,CA,UNITED STATES,1,"$104,365"
TACOMA GENERAL HOSPITAL,TACOMA,WA,UNITED STATES,1,"$736,536"
"TACONIC FARMS, INC.",GERMANTOWN,NY,UNITED STATES,3,"$2,805,499"
TACTILE DISPLAY CORPORATION,FAYETTEVILLE,GA,UNITED STATES,1,"$97,469"
"TALARIA, INC.",SEATTLE,WA,UNITED STATES,1,"$375,000"
"TALARIA, INC.",SEATTLE,WA,UNITED STATES,6,"$2,550,422"
"TANGLEWOOD RESEARCH, INC.",GREENSBORO,NC,UNITED STATES,2,"$677,777"
"TARGESON, LLC",CHARLOTTESVILLE,VA,UNITED STATES,2,"$684,321"
TATA MEMORIAL HOSPITAL,MUMBAI,,INDIA,1,"$190,407"
"TDA RESEARCH, INC.",WHEAT RIDGE,CO,UNITED STATES,3,"$907,069"
TECH ASSISTANCE INST/INTELLECTUAL DISABL,Eugene,OR,UNITED STATES,2,"$1,148,704"
"TECHLAB, INC.",BLACKSBURG,VA,UNITED STATES,2,"$1,746,325"
"TECHNEST, INC.",BETHESDA,MD,UNITED STATES,4,"$1,790,055"
"TECHNICAL RESOURCES INTERNATIONAL, INC.",BETHESDA,MD,UNITED STATES,3,"$6,400,880"
TECHNION-ISRAEL INSTITUTE OF TECHNOLOGY,HAIFA,,ISRAEL,2,"$314,683"
"TECHNOVAX, INC.",TARRYTOWN,NY,UNITED STATES,1,"$822,755"
"TEKSHIFA, INC.",LOUISVILLE,KY,UNITED STATES,1,"$153,215"
TEL AVIV UNIVERSITY,TEL AVIV,,ISRAEL,1,"$187,978"
"TELESAGE, INC.",CHAPEL HILL,NC,UNITED STATES,2,"$783,464"
TEMPLE UNIVERSITY,PHILADELPHIA,PA,UNITED STATES,145,"$49,274,376"
TENNESSEE STATE UNIVERSITY,NASHVILLE,TN,UNITED STATES,2,"$675,125"
TENSEGRITY PROSTHETICS,LOUISVILLE,CO,UNITED STATES,1,"$324,422"
TERAPIO,AUSTIN,TX,UNITED STATES,1,"$280,875"
TERATOLOGY SOCIETY,RESTON,VA,UNITED STATES,1,"$9,000"
"TERPENOID THERAPEUTICS, INC.",Coralville,IA,UNITED STATES,2,"$446,462"
"TESLA LABORATORIES, INC.",Arlington,VA,UNITED STATES,1,"$353,183"
TEXAS A&M INTERNATIONAL UNIVERSITY,LAREDO,TX,UNITED STATES,1,"$80,991"
TEXAS A&M UNIVERSITY,COLLEGE STATION,TX,UNITED STATES,2,"$464,102"
TEXAS A&M UNIVERSITY HEALTH SCIENCE CTR,COLLEGE STATION,TX,UNITED STATES,61,"$17,835,685"
TEXAS A&M UNIVERSITY SYSTEM,COLLEGE STATION,TX,UNITED STATES,67,"$21,427,960"
TEXAS A&M UNIVERSITY-CORPUS CHRISTI,CORPUS CHRISTI,TX,UNITED STATES,2,"$135,832"
TEXAS A&M UNIVERSITY-KINGSVILLE,KINGSVILLE,TX,UNITED STATES,4,"$879,721"
TEXAS AGRICULTURAL EXPERIMENT STATION,COLLEGE STATION,TX,UNITED STATES,12,"$3,387,124"
TEXAS CHRISTIAN UNIVERSITY,FORT WORTH,TX,UNITED STATES,2,"$1,172,992"
TEXAS ENGINEERING EXPERIMENT STATION,COLLEGE STATION,TX,UNITED STATES,17,"$4,681,832"
TEXAS HEART INSTITUTE,HOUSTON,TX,UNITED STATES,3,"$1,900,043"
TEXAS SOUTHERN UNIVERSITY,HOUSTON,TX,UNITED STATES,1,"$5,000"
TEXAS SOUTHERN UNIVERSITY,HOUSTON,TX,UNITED STATES,1,"$361,795"
TEXAS TECH UNIVERSITY,LUBBOCK,TX,UNITED STATES,4,"$1,110,028"
TEXAS TECH UNIVERSITY HEALTH SCIS CENTER,LUBBOCK,TX,UNITED STATES,26,"$7,107,006"
TEXAS WOMAN'S UNIVERSITY,DENTON,TX,UNITED STATES,3,"$596,810"
TEXTILE RESEARCH INSTITUTE,PRINCETON,NJ,UNITED STATES,1,"$346,185"
"TFX BIOSCIENCE, LLC",SUN PRAIRIE,WI,UNITED STATES,1,"$291,567"
THE MIND INSTITUTE,ALBUQUERQUE,NM,UNITED STATES,18,"$9,705,934"
"THERACELL, INC.",NORTHRIDGE,CA,UNITED STATES,1,"$182,238"
"THERALOGICS, INC.",Chapel Hill,NC,UNITED STATES,2,"$710,006"
"THERASOURCE, LLC",ROSLYN,NY,UNITED STATES,4,"$1,662,042"
"THERIMUNEX PHARMACEUTICALS, INC",Doylestown,PA,UNITED STATES,1,"$344,431"
"THERMALIN DIABETES, INC.",CLEVELAND,OH,UNITED STATES,1,"$254,997"
THERMALLY TARGETED THERAPEUTICS,JACKSON,MS,UNITED STATES,1,"$139,375"
"THERMO FISHER SCIENTIFIC, LLC",ASHEVILLE,NC,UNITED STATES,1,"$3,707"
THERMOGENESIS CORPORATION,RANCHO CORDOVA,CA,UNITED STATES,1,"$270,293"
THIRD DIMENSION TECHNOLOGIES,KNOXVILLE,TN,UNITED STATES,1,"$383,318"
THOMAS JEFFERSON UNIVERSITY,PHILADELPHIA,PA,UNITED STATES,175,"$59,525,058"
"THROMBODYNE, INC.",SALT LAKE CITY,UT,UNITED STATES,1,"$997,892"
"TISSUE GENETICS, INC.",AURORA,CO,UNITED STATES,1,"$299,203"
"TISSUETECH, INC.",MIAMI,FL,UNITED STATES,3,"$597,945"
"TISSUEVISION, INC.",SOMERVILLE,MA,UNITED STATES,1,"$165,646"
TMLIVERPOOL SCHOOL OF TROPICAL MEDICINE,LIVERPOOL,,UNITED KINGDOM,2,"$636,314"
TOLEDO COMMUNITY HOSPITAL ONCOLOGY PROG,TOLEDO,OH,UNITED STATES,1,"$841,858"
"TOPOGEN, INC.",PORT ORANGE,FL,UNITED STATES,1,"$247,095"
TORREY PINES INST FOR MOLECULAR STUDIES,SAN DIEGO,CA,UNITED STATES,9,"$3,170,654"
"TORREY PINES PHARMACEUTICALS, INC.",DEL MAR,CA,UNITED STATES,1,"$274,434"
TOTAL CHILD HEALTH,BALTIMORE,MD,UNITED STATES,2,"$720,140"
TOUGALOO COLLEGE,TOUGALOO,MS,UNITED STATES,1,"$751,392"
TOUGALOO COLLEGE,TOUGALOO,MS,UNITED STATES,1,"$933,597"
"TOURETTE SYNDROME ASSOCIATION, INC",BAYSIDE,NY,UNITED STATES,2,"$1,419,188"
TOURO UNIVERSITY CALIFORNIA,VALLEJO,CA,UNITED STATES,3,"$665,454"
TOWSON STATE UNIVERSITY,TOWSON,MD,UNITED STATES,1,"$190,473"
"TRANSCENDENT INTERNATIONAL, LLC",NEW YORK,NY,UNITED STATES,6,"$4,819,817"
"TRANSDERM, INC.",SANTA CRUZ,CA,UNITED STATES,1,"$1,380,800"
TRANSFUSION AND TRANSPLANTATION TECH,ATLANTA,GA,UNITED STATES,1,"$395,767"
"TRANSGENEX NANOBIOTECH, INC.",TAMPA,FL,UNITED STATES,1,"$158,829"
TRANSLATIONAL GENOMICS RESEARCH INST,PHOENIX,AZ,UNITED STATES,12,"$8,451,581"
"TRANSONIC SYSTEMS, INC.",ITHACA,NY,UNITED STATES,1,"$999,996"
"TRANSPOSAGEN BIOPHARMACEUTICALS, INC.",PHILADELPHIA,PA,UNITED STATES,2,"$657,039"
"TRANSTIMULATION RESEARCH, INC.",OKLAHOMA CITY,OK,UNITED STATES,1,"$250,000"
"TRANSTRIA, LLC",SAINT LOUIS,MO,UNITED STATES,1,"$99,041"
"TREATMENT INNOVATIONS, LLC",BROOKLINE,MA,UNITED STATES,1,"$218,902"
"TREATMENT RESEARCH INSTITUTE, INC. (TRI)",PHILADELPHIA,PA,UNITED STATES,4,"$2,165,372"
"TREVIGEN, INC.",GAITHERSBURG,MD,UNITED STATES,1,"$200,257"
TRIA BIOSCIENCE CORPORATION,SEATTLE,WA,UNITED STATES,1,"$440,220"
"TRIBOFILM RESEARCH, INC.",RALEIGH,NC,UNITED STATES,1,"$229,475"
"TRIGEMINA, INC.",MOUNTAIN VIEW,CA,UNITED STATES,1,"$217,525"
"TRILINK BIOTECHNOLOGIES, INC.",SAN DIEGO,CA,UNITED STATES,1,"$364,714"
"TRISTAN TECHNOLOGIES, INC.",SAN DIEGO,CA,UNITED STATES,1,"$284,109"
"TROPHOGEN, INC.",ROCKVILLE,MD,UNITED STATES,1,"$880,167"
"TRUDEAU INSTITUTE, INC.",SARANAC LAKE,NY,UNITED STATES,20,"$8,231,203"
"TSRL, INC.",ANN ARBOR,MI,UNITED STATES,4,"$2,568,451"
TUBA CITY REGIONAL HEALTH CARE CORP,TUBA CITY,AZ,UNITED STATES,1,"$19,679"
TUBEROUS SCLEROSIS ALLIANCE,SILVER SPRING,MD,UNITED STATES,1,"$54,000"
TUFTS UNIVERSITY BOSTON,BOSTON,MA,UNITED STATES,1,"$3,536,182"
TUFTS UNIVERSITY BOSTON,BOSTON,MA,UNITED STATES,136,"$53,535,445"
TUFTS UNIVERSITY MEDFORD,MEDFORD,MA,UNITED STATES,27,"$9,994,710"
TULANE UNIVERSITY OF LOUISIANA,NEW ORLEANS,LA,UNITED STATES,2,"$3,441,929"
TULANE UNIVERSITY OF LOUISIANA,NEW ORLEANS,LA,UNITED STATES,88,"$45,328,883"
"TURBO WHEELCHAIR COMPANY, INC.",BEAUFORT,SC,UNITED STATES,1,"$330,331"
"TURNER CONSULTING GROUP, INC.",WASHINGTON,DC,UNITED STATES,1,"$581,851"
TUSKEGEE UNIVERSITY,TUSKEGEE,AL,UNITED STATES,4,"$6,416,639"
"TWINSTRAND THERAPEUTICS, INC.",BURNABY,BC,CANADA,1,$1
U OF L IMPERIAL COL OF SCI/TECHNLGY/MED,LONDON,,UNITED KINGDOM,6,"$2,343,607"
U OF L LONDON SCH/HYGIENE & TROPICAL MED,LONDON,,UNITED KINGDOM,2,"$816,446"
U OF L ST. GEORGE'S HOSPITAL MEDICAL SCH,LONDON,,UNITED KINGDOM,1,"$146,732"
U OF L UNIVERSITY COLLEGE LONDON,LONDON,,UNITED KINGDOM,7,"$2,640,773"
U.S. AGRICULTURAL RESEARCH CENTER,BELTSVILLE,MD,UNITED STATES,2,"$312,000"
U.S. AGRICULTURAL RESEARCH SERVICE,ALBANY,CA,UNITED STATES,1,"$269,467"
U.S. ARMY MEDICAL RESEARCH INST CHEM DEF,ABERDEEN PROVING GROUND,MD,UNITED STATES,1,"$2,128,030"
U.S. DEPARTMENT OF ENERGY--RADIATION EFF,HIROSHIMA,,,1,"$4,869,194"
"U.S. DRUG TESTING LABORATORIES, INC.",DES PLAINES,IL,UNITED STATES,1,"$852,646"
U.S. NATIONAL INSTITUTE OF MENTAL HEALTH,BETHESDA,MD,UNITED STATES,1,"$50,610"
U.S. NAVAL RESEARCH LABORATORY,WASHINGTON,DC,UNITED STATES,1,"$737,946"
U.S. WALTER REED ARMY INST OF RESEARCH,SILVER SPRING,MD,UNITED STATES,1,"$264,600"
"UBIVAC, LLC",PORTLAND,OR,UNITED STATES,1,"$760,163"
"UKNZ INNOVATION PTY, LTD.",DURBAN,,SOUTH AFRICA,4,"$10,679,588"
"ULTRADIAN DIAGNOSTICS, LLC",RENSSELAER,NY,UNITED STATES,1,"$146,278"
UMEA UNIVERSITY,UMEA,,SWEDEN,1,"$251,144"
"UNITED BIOMEDICAL, INC.",HAUPPAUGE,NY,UNITED STATES,1,"$1,793,396"
UNITED CEREBRAL PALSY OF CENTRAL PA,CAMP HILL,PA,UNITED STATES,1,"$10,952"
UNIV HOSP & MEDICAL FACULTY HEIDELBERG,HEIDELBERG,,GERMANY,1,"$108,000"
UNIV OF MASSACHUSETTS MED SCH WORCESTER,WORCESTER,MA,UNITED STATES,1,"$185,389"
UNIV OF MASSACHUSETTS MED SCH WORCESTER,WORCESTER,MA,UNITED STATES,333,"$135,244,962"
UNIV OF MED/ DENT OF NJ-SCH/HLTH REL PRO,NEWARK,NJ,UNITED STATES,1,"$134,993"
UNIV OF MED/DENT NJ NEWARK,NEWARK,NJ,UNITED STATES,115,"$47,272,146"
UNIV OF MED/DENT NJ-R W JOHNSON MED SCH,PISCATAWAY,NJ,UNITED STATES,116,"$46,044,914"
UNIV OF MED/DENT NJ-SCH OF PUBLIC HEALTH,NEW BRUNSWICK,NJ,UNITED STATES,5,"$3,263,378"
UNIV OF MED/DENT NJ-SCH OSTEOPATHIC MED,STRATFORD,NJ,UNITED STATES,11,"$2,691,978"
UNIV OF MED/DENT OF NJ-NJ DENTAL SCHOOL,NEWARK,NJ,UNITED STATES,7,"$2,919,069"
UNIV/TEXAS BROWNSVILLE & SOUTHMOST COLL,BROWNSVILLE,TX,UNITED STATES,9,"$2,721,432"
UNIVERSIDAD CENTRAL DEL CARIBE,BAYAMON,PR,UNITED STATES,9,"$6,051,191"
UNIVERSIDAD DEL ESTE,CAROLINA,PR,UNITED STATES,2,"$1,031,922"
UNIVERSIDAD METROPOLITANA,SAN JUAN,PR,UNITED STATES,1,"$142,928"
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MEXICO D.F.,,MEXICO,1,"$51,202"
UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,LIMA,,PERU,1,"$148,953"
UNIVERSIDAD PERUANA CAYETANO HEREDIA,LIMA,,,1,"$1,427,451"
UNIVERSIDAD PERUANA CAYETANO HEREDIA,LIMA,,PERU,8,"$2,308,129"
UNIVERSIDADE FEDERAL DE MINAS GERAIS,BELO HORIZONTE,,BRAZIL,4,"$211,734"
UNIVERSITY DEL NORTE,BARRANQUILLA,,COLOMBIA,1,"$76,793"
"UNIVERSITY ENTERPRISES, INC.",SACRAMENTO,CA,UNITED STATES,1,"$108,000"
UNIVERSITY HEALTH NETWORK,TORONTO,ON,CANADA,14,"$3,819,345"
UNIVERSITY HOSPITAL ANTWERP,ANTWERP,,BELGIUM,1,"$515,186"
UNIVERSITY MEDICAL CENTER UTRECHT,UTRECHT,,NETHERLANDS,1,"$185,220"
UNIVERSITY OF AARHUS,AARHUS,,DENMARK,1,"$151,733"
UNIVERSITY OF ADELAIDE,ADELAIDE,,AUSTRALIA,1,"$264,871"
UNIVERSITY OF AKRON,AKRON,OH,UNITED STATES,5,"$1,424,812"
UNIVERSITY OF ALABAMA AT BIRMINGHAM,BIRMINGHAM,AL,UNITED STATES,465,"$198,394,981"
UNIVERSITY OF ALABAMA AT BIRMINGHAM,BIRMINGHAM,AL,UNITED STATES,16,"$24,936,512"
UNIVERSITY OF ALABAMA IN HUNTSVILLE,HUNTSVILLE,AL,UNITED STATES,1,"$403,189"
UNIVERSITY OF ALABAMA IN TUSCALOOSA,TUSCALOOSA,AL,UNITED STATES,10,"$2,979,025"
UNIVERSITY OF ALASKA ANCHORAGE,ANCHORAGE,AK,UNITED STATES,2,"$1,205,451"
UNIVERSITY OF ALASKA FAIRBANKS,FAIRBANKS,AK,UNITED STATES,7,"$8,186,778"
UNIVERSITY OF ALBERTA,EDMONTON,AB,CANADA,9,"$2,023,386"
UNIVERSITY OF ANTIOQUIA,MEDELLIN,,COLOMBIA,1,"$75,800"
UNIVERSITY OF ARIZONA,TUCSON,AZ,UNITED STATES,249,"$88,247,149"
UNIVERSITY OF ARIZONA,TUCSON,AZ,UNITED STATES,3,"$2,126,645"
UNIVERSITY OF ARKANSAS AT FAYETTEVILLE,FAYETTEVILLE,AR,UNITED STATES,12,"$4,081,047"
